account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
propush-constructor,US,kadam,2.3946,1.4000,292821176,0.9946,71.04,773.8450,291245.4267,USD,USD,USD
propush-constructor,US,inhouseads,2.3946,1.4700,263539058,0.9246,62.90,773.8450,243673.1496,USD,USD,USD
propush-cpc,AU,kadam,10.2863,1.6000,17367012,8.6863,542.90,1097.1497,150855.5042,USD,USD,USD
propush-cpc,AU,inhouseads,10.2863,1.6800,15630310,8.6063,512.28,1097.1497,134519.5220,USD,USD,USD
propush-constructor,AU,kadam,3.8876,1.6000,17367012,2.2876,142.97,282.8495,39728.6422,USD,USD,USD
propush-constructor,AU,inhouseads,3.8876,1.6800,15630310,2.2076,131.40,282.8495,34505.3514,USD,USD,USD
propush-constructor,CA,kadam,2.7132,1.8000,33677180,0.9132,50.74,350.0378,30755.3587,USD,USD,USD
propush-constructor,GB,kadam,2.2984,1.5000,32605792,0.7984,53.23,71.2639,26032.1592,USD,USD,USD
propush-constructor,CA,inhouseads,2.7132,1.8900,30309462,0.8232,43.56,350.0378,24951.9712,USD,USD,USD
propush-constructor,US,clickadu,2.3946,1.5146,28068706,0.8800,58.10,773.8450,24700.6502,USD,USD,USD
propush-nsd,AU,kadam,3.0197,1.6000,17367012,1.4197,88.73,2165.1940,24656.5975,USD,USD,USD
propush-constructor,US,galaksion,2.3946,1.2800,21557396,1.1146,87.08,773.8450,24028.2774,USD,USD,USD
propush-cpc,ID,galaksion,0.6690,0.3800,75236121,0.2890,76.04,443.8644,21740.9259,USD,USD,USD
propush-constructor,GB,inhouseads,2.2984,1.5750,29345212,0.7234,45.93,71.2639,21228.0517,USD,USD,USD
propush-nsd,AU,inhouseads,3.0197,1.6800,15630310,1.3397,79.75,2165.1940,20940.5118,USD,USD,USD
propush-constructor,ID,galaksion,0.6313,0.3800,75236121,0.2513,66.13,1552.5416,18906.3946,USD,USD,USD
propush-cpc,IT,kadam,1.1069,0.6000,30701635,0.5069,84.49,304.4251,15564.0071,USD,USD,USD
propush-constructor,US,mybid,2.3946,0.4200,7515544,1.9746,470.15,773.8450,14840.3340,USD,USD,USD
propush-cpc,AU,galaksion,10.2863,1.0500,1541742,9.2363,879.65,1097.1497,14240.0296,USD,USD,USD
propush-cpc,AU,mybid,10.2863,0.3800,1373086,9.9063,2606.93,1097.1497,13602.2357,USD,USD,USD
propush-cpc,IT,inhouseads,1.1069,0.6300,27631471,0.4769,75.71,304.4251,13178.6620,USD,USD,USD
clickadilla-sv,PH,kadam,0.9390,0.8000,90859209,0.1390,17.38,23.0046,12629.6986,USD,USD,USD
propush-cpc,AU,clickadu,10.2863,1.4212,1409222,8.8651,623.77,1097.1497,12492.9033,USD,USD,USD
sv2,HK,kadam,2.5500,1.3000,9790651,1.2500,96.15,36.3900,12238.3137,USD,USD,USD
propush-cpc,TH,kadam,1.4939,1.2000,35638073,0.2939,24.50,330.1188,10475.6767,USD,USD,USD
sv2,HK,inhouseads,2.5500,1.3650,8811585,1.1850,86.81,36.3900,10441.7282,USD,USD,USD
propush-cpc,VN,kadam,0.6282,0.4000,43232178,0.2282,57.04,152.3840,9863.6221,USD,USD,USD
propush-tb,MZ,kadam,6.0354,2.9000,2730959,3.1354,108.12,1074.9017,8562.6017,USD,USD,USD
propush-cpc,NG,kadam,1.2904,1.1000,43086867,0.1904,17.31,414.9617,8202.8841,USD,USD,USD
propush-cpc,AU,monetizer,10.2863,2.0471,985542,8.2392,402.49,1097.1497,8120.1147,USD,USD,USD
propush-cpc,VN,inhouseads,0.6282,0.4200,38908960,0.2082,49.56,152.3840,8099.0807,USD,USD,USD
clickadilla-sv,PH,inhouseads,0.9390,0.8400,81773288,0.0990,11.79,23.0046,8095.7972,USD,USD,USD
propush-cpc,PH,kadam,0.8864,0.8000,90859209,0.0864,10.80,549.3721,7847.6358,USD,USD,USD
propush-cpc,MM,kadam,2.6740,1.9000,10093913,0.7740,40.74,564.1143,7812.5229,USD,USD,USD
propush-cpc,TH,inhouseads,1.4939,1.2600,32074265,0.2339,18.57,330.1188,7503.6529,USD,USD,USD
propush-cpc,US,mybid,1.4157,0.4200,7515544,0.9957,237.08,446.3450,7483.5711,USD,USD,USD
propush-constructor,CA,galaksion,2.7132,1.2300,5027422,1.4832,120.59,350.0378,7456.8750,USD,USD,USD
propush-tb,MZ,inhouseads,6.0354,3.0450,2457863,2.9904,98.21,1074.9017,7349.9511,USD,USD,USD
propush-constructor,SG,kadam,0.9568,0.5000,15636427,0.4568,91.36,10.7975,7142.7181,USD,USD,USD
propush-cpc,ID,clickadu,0.6690,0.4838,37027146,0.1852,38.27,443.8644,6855.9929,USD,USD,USD
propush-nsd,MZ,kadam,5.2478,2.9000,2730959,2.3478,80.96,1276.7332,6411.6407,USD,USD,USD
clickadilla-sv,PH,galaksion,0.9390,0.5500,16185618,0.3890,70.73,23.0046,6296.2532,USD,USD,USD
propush-cpc,MM,inhouseads,2.6740,1.9950,9084521,0.6790,34.03,564.1143,6168.2405,USD,USD,USD
propush-constructor,SG,inhouseads,0.9568,0.5250,14072784,0.4318,82.25,10.7975,6076.6266,USD,USD,USD
propush-nsd,ID,galaksion,0.4598,0.3800,75236121,0.0798,20.99,6786.0845,6000.5460,USD,USD,USD
propush-cpc,BD,kadam,0.6501,0.6000,117514752,0.0501,8.36,242.1765,5892.7995,USD,USD,USD
propush-constructor,VN,kadam,0.5264,0.4000,43232178,0.1264,31.61,34.8142,5465.7476,USD,USD,USD
propush-constructor,ID,clickadu,0.6313,0.4838,37027146,0.1475,30.48,1552.5416,5460.9900,USD,USD,USD
propush-cpc,PH,galaksion,0.8864,0.5500,16185618,0.3364,61.16,549.3721,5444.3788,USD,USD,USD
propush-nsd,MZ,inhouseads,5.2478,3.0450,2457863,2.2028,72.34,1276.7332,5414.0862,USD,USD,USD
sv2,HK,mybid,2.5500,0.2300,2297018,2.3200,1008.70,36.3900,5329.0818,USD,USD,USD
propush-cpc,NG,inhouseads,1.2904,1.1550,38778180,0.1354,11.72,414.9617,5249.7957,USD,USD,USD
propush-cpc,GE,kadam,3.0799,1.4000,3100738,1.6799,119.99,133.4404,5208.9769,USD,USD,USD
propush-cpc,MY,kadam,1.4517,1.3000,33445014,0.1517,11.67,363.2233,5075.2529,USD,USD,USD
propush-constructor,GB,galaksion,2.2984,1.3400,5207877,0.9584,71.52,71.2639,4991.1806,USD,USD,USD
propush-constructor,AU,mybid,3.8876,0.3800,1373086,3.5076,923.05,282.8495,4816.2258,USD,USD,USD
propush-tb,DE,kadam,1.2145,1.1000,41015308,0.1145,10.41,4148.5688,4697.4134,USD,USD,USD
clickadu-pub-nsd,SG,kadam,0.7999,0.5000,15636427,0.2999,59.99,29.1836,4690.0709,USD,USD,USD
propush-cpc,US,kadam,1.4157,1.4000,292821176,0.0157,1.12,446.3450,4610.6933,USD,USD,USD
clickadu-pub-nsd,DE,kadam,1.2123,1.1000,41015308,0.1123,10.21,290.1428,4607.9946,USD,USD,USD
propush-cpc,JP,galaksion,0.7718,0.2800,9269740,0.4918,175.66,78.6379,4559.2808,USD,USD,USD
propush-cpc,AU,adsterra,10.2863,4.5886,797806,5.6977,124.17,1097.1497,4545.6861,USD,USD,USD
propush-cpc,GE,inhouseads,3.0799,1.4700,2790664,1.6099,109.52,133.4404,4492.7324,USD,USD,USD
propush-constructor,AU,galaksion,3.8876,1.0500,1541742,2.8376,270.25,282.8495,4374.8352,USD,USD,USD
propush-tb,DE,clickadu,1.2145,0.7540,9286621,0.4606,61.09,4148.5688,4277.1139,USD,USD,USD
clickadu-pub-nsd,DE,clickadu,1.2123,0.7540,9286621,0.4584,60.80,290.1428,4256.8679,USD,USD,USD
propush-constructor,VN,inhouseads,0.5264,0.4200,38908960,0.1064,25.34,34.8142,4140.9937,USD,USD,USD
sv,CN,mybid,1.4700,0.1400,3072438,1.3300,950.00,41.5100,4086.3425,USD,USD,USD
propush-nsd,DE,clickadu,1.1843,0.7540,9286621,0.4303,57.08,4449.2590,3996.4454,USD,USD,USD
clickadilla-sv,PH,mybid,0.9390,0.2300,5585231,0.7090,308.26,23.0046,3959.9453,USD,USD,USD
propush-cpc,AE,kadam,1.1809,0.6000,6773748,0.5809,96.82,123.8416,3934.9843,USD,USD,USD
propush-nsd,US,mybid,0.9436,0.4200,7515544,0.5236,124.66,1954.8655,3934.7828,USD,USD,USD
propush-constructor,RU,mybid,0.8665,0.1600,5542293,0.7065,441.54,0.5138,3915.4122,USD,USD,USD
clickadu-pub-nsd,SG,inhouseads,0.7999,0.5250,14072784,0.2749,52.37,29.1836,3869.2441,USD,USD,USD
propush-cpc,PH,inhouseads,0.8864,0.8400,81773288,0.0464,5.52,549.3721,3791.9407,USD,USD,USD
propush-constructor,SG,clickadu,0.9568,0.3914,6643515,0.5654,144.49,10.7975,3756.5549,USD,USD,USD
propush-constructor,DE,clickadu,1.1534,0.7540,9286621,0.3994,52.97,56.8080,3709.1376,USD,USD,USD
propush-constructor,TH,kadam,1.3034,1.2000,35638073,0.1034,8.62,70.3267,3684.3840,USD,USD,USD
propush-cpc,PH,mybid,0.8864,0.2300,5585231,0.6564,285.38,549.3721,3665.9858,USD,USD,USD
propush-cpc,BD,mybid,0.6501,0.1100,6754726,0.5401,491.04,242.1765,3648.5328,USD,USD,USD
propush-nsd,AU,mybid,3.0197,0.3800,1373086,2.6397,694.67,2165.1940,3624.5865,USD,USD,USD
propush-constructor,GE,kadam,2.5295,1.4000,3100738,1.1295,80.68,13.0471,3502.2345,USD,USD,USD
propush-constructor,AU,clickadu,3.8876,1.4212,1409222,2.4664,173.54,282.8495,3475.6689,USD,USD,USD
propush-nsd,DE,kadam,1.1843,1.1000,41015308,0.0843,7.66,4449.2590,3457.8122,USD,USD,USD
propush-cpc,AE,inhouseads,1.1809,0.6300,6096373,0.5509,87.45,123.8416,3358.5946,USD,USD,USD
propush-cpc,GH,kadam,1.1148,0.6000,6375219,0.5148,85.80,58.9658,3281.7756,USD,USD,USD
propush-cpc,HT,kadam,3.6024,0.7000,1112246,2.9024,414.63,115.3337,3228.1573,USD,USD,USD
propush-constructor,GB,mybid,2.2984,0.3800,1666337,1.9184,504.84,71.2639,3196.6853,USD,USD,USD
propush-nsd,AU,galaksion,3.0197,1.0500,1541742,1.9697,187.59,2165.1940,3036.8270,USD,USD,USD
propush-constructor,PE,kadam,0.7734,0.6000,17422371,0.1734,28.90,65.0249,3021.3125,USD,USD,USD
sv,ID,galaksion,0.4200,0.3800,75236121,0.0400,10.53,25.3500,3009.4448,USD,USD,USD
propush-tb,DE,mybid,1.2145,0.2700,3169534,0.9445,349.83,4148.5688,2993.7146,USD,USD,USD
clickadu-pub-nsd,DE,mybid,1.2123,0.2700,3169534,0.9423,349.02,290.1428,2986.8046,USD,USD,USD
propush-constructor,GE,inhouseads,2.5295,1.4700,2790664,1.0595,72.07,13.0471,2956.6644,USD,USD,USD
propush-cpc,US,galaksion,1.4157,1.2800,21557396,0.1357,10.61,446.3450,2926.3252,USD,USD,USD
propush-constructor,ES,kadam,0.8560,0.7000,18605485,0.1560,22.29,36.4700,2903.2569,USD,USD,USD
propush-nsd,DE,mybid,1.1843,0.2700,3169534,0.9143,338.63,4449.2590,2897.9221,USD,USD,USD
propush-cpc,HT,inhouseads,3.6024,0.7350,1001021,2.8674,390.12,115.3337,2870.3047,USD,USD,USD
propush-constructor,DE,mybid,1.1534,0.2700,3169534,0.8834,327.17,56.8080,2799.8636,USD,USD,USD
propush-cpc,GH,inhouseads,1.1148,0.6300,5737697,0.4848,76.95,58.9658,2781.4671,USD,USD,USD
propush-cpc,ZW,kadam,2.9486,1.5000,1911726,1.4486,96.58,144.1708,2769.4036,USD,USD,USD
propush-constructor,PH,mybid,0.7169,0.2300,5585231,0.4869,211.70,199.5874,2719.5558,USD,USD,USD
propush-cpc,ID,mybid,0.6690,0.3400,8257227,0.3290,96.76,443.8644,2716.3738,USD,USD,USD
clickadu-pub-nsd,SG,clickadu,0.7999,0.3914,6643515,0.4086,104.41,29.1836,2714.4883,USD,USD,USD
propush-constructor,PH,galaksion,0.7169,0.5500,16185618,0.1669,30.35,199.5874,2701.6893,USD,USD,USD
propush-cpc,NG,galaksion,1.2904,0.8500,6120478,0.4404,51.81,414.9617,2695.3370,USD,USD,USD
propush-constructor,BD,mybid,0.5043,0.1100,6754726,0.3943,358.46,447.5773,2663.4457,USD,USD,USD
propush-cpc,MY,galaksion,1.4517,1.0600,6743969,0.3917,36.96,363.2233,2641.9442,USD,USD,USD
propush-constructor,GM,kadam,5.3818,0.8000,576547,4.5818,572.73,6.4367,2641.6317,USD,USD,USD
propush-cpc,SI,kadam,3.8046,0.6000,819730,3.2046,534.09,117.7547,2626.8675,USD,USD,USD
propush-cpc,MY,inhouseads,1.4517,1.3650,30100512,0.0867,6.36,363.2233,2611.1943,USD,USD,USD
propush-cpc,MZ,kadam,3.7977,2.9000,2730959,0.8977,30.95,96.3548,2451.5304,USD,USD,USD
propush-constructor,ID,mybid,0.6313,0.3400,8257227,0.2913,85.67,1552.5416,2405.2817,USD,USD,USD
propush-constructor,CN,mybid,0.9139,0.1400,3072438,0.7739,552.78,0.6443,2377.7298,USD,USD,USD
propush-tb,ID,galaksion,0.4116,0.3800,75236121,0.0316,8.31,4789.6784,2375.7447,USD,USD,USD
propush-cpc,ZW,inhouseads,2.9486,1.5750,1720553,1.3736,87.22,144.1708,2363.4212,USD,USD,USD
propush-constructor,GM,inhouseads,5.3818,0.8400,518892,4.5418,540.69,6.4367,2356.7115,USD,USD,USD
propush-cpc,SI,inhouseads,3.8046,0.6300,737757,3.1746,503.90,117.7547,2342.0481,USD,USD,USD
propush-tb,DE,galaksion,1.2145,0.6900,4426451,0.5245,76.02,4148.5688,2321.7988,USD,USD,USD
clickadu-pub-nsd,DE,galaksion,1.2123,0.6900,4426451,0.5223,75.70,290.1428,2312.1486,USD,USD,USD
propush-nsd,AU,clickadu,3.0197,1.4212,1409222,1.5985,112.48,2165.1940,2252.6688,USD,USD,USD
propush-constructor,PE,inhouseads,0.7734,0.6300,15680133,0.1434,22.76,65.0249,2248.7771,USD,USD,USD
propush-tb,DE,inhouseads,1.2145,1.1550,36913777,0.0595,5.15,4148.5688,2197.4143,USD,USD,USD
propush-constructor,DE,kadam,1.1534,1.1000,41015308,0.0534,4.85,56.8080,2188.8879,USD,USD,USD
propush-nsd,DE,galaksion,1.1843,0.6900,4426451,0.4943,71.64,4449.2590,2188.0187,USD,USD,USD
sv2,CN,mybid,0.8500,0.1400,3072438,0.7100,507.14,148.7600,2181.4310,USD,USD,USD
propush-constructor,SE,kadam,1.3127,0.9000,5253328,0.4127,45.85,9.4265,2168.0130,USD,USD,USD
propush-cpc,BD,inhouseads,0.6501,0.6300,105763276,0.0201,3.20,242.1765,2130.6213,USD,USD,USD
clickadu-pub-nsd,DE,inhouseads,1.2123,1.1550,36913777,0.0573,4.97,290.1428,2116.9374,USD,USD,USD
propush-tb,MZ,monetizer,6.0354,2.3943,563329,3.6411,152.08,1074.9017,2051.1482,USD,USD,USD
propush-constructor,DE,galaksion,1.1534,0.6900,4426451,0.4634,67.15,56.8080,2051.0739,USD,USD,USD
propush-constructor,ES,inhouseads,0.8560,0.7350,16744936,0.1210,16.47,36.4700,2026.8584,USD,USD,USD
nsd,PH,mybid,0.5900,0.2300,5585231,0.3600,156.52,682.5600,2010.6832,USD,USD,USD
nsd,CN,mybid,0.7900,0.1400,3072438,0.6500,464.29,100.5400,1997.0847,USD,USD,USD
propush-nsd,BD,mybid,0.3996,0.1100,6754726,0.2896,263.31,1999.9961,1956.4352,USD,USD,USD
sv2,PH,mybid,0.5800,0.2300,5585231,0.3500,152.17,2132.3600,1954.8308,USD,USD,USD
propush-constructor,CA,mybid,2.7132,0.4800,859572,2.2332,465.26,350.0378,1919.6308,USD,USD,USD
propush-cpc,SG,kadam,0.6208,0.5000,15636427,0.1208,24.16,51.9989,1888.6692,USD,USD,USD
propush-tb,RU,mybid,0.4976,0.1600,5542293,0.3376,210.98,11.6303,1870.9370,USD,USD,USD
sv,DE,mybid,0.8600,0.2700,3169534,0.5900,218.52,74.6200,1870.0251,USD,USD,USD
propush-cpc,MW,kadam,1.8802,1.0000,2119080,0.8802,88.02,137.1159,1865.2815,USD,USD,USD
propush-cpc,MZ,inhouseads,3.7977,3.0450,2457863,0.7527,24.72,96.3548,1849.9872,USD,USD,USD
clickadilla-sv,VN,kadam,0.4425,0.4000,43232178,0.0425,10.63,51.0716,1838.1954,USD,USD,USD
propush-cpc,GB,mybid,1.4788,0.3800,1666337,1.0988,289.16,549.9400,1830.9819,USD,USD,USD
nsd,RU,mybid,0.4900,0.1600,5542293,0.3300,206.25,198.3500,1828.9567,USD,USD,USD
propush-nsd,GB,mybid,1.4731,0.3800,1666337,1.0931,287.65,4992.1431,1821.4079,USD,USD,USD
propush-constructor,AU,monetizer,3.8876,2.0471,985542,1.8405,89.91,282.8495,1813.8952,USD,USD,USD
propush-tb,GB,mybid,1.4638,0.3800,1666337,1.0838,285.20,4370.9392,1805.9353,USD,USD,USD
sv2,US,mybid,0.6600,0.4200,7515544,0.2400,57.14,1649.2900,1803.7306,USD,USD,USD
propush-cpc,DE,mybid,0.8358,0.2700,3169534,0.5658,209.54,243.8822,1793.1767,USD,USD,USD
propush-nsd,RU,mybid,0.4820,0.1600,5542293,0.3220,201.23,16.0353,1784.3979,USD,USD,USD
clickadu-pub-nsd,RU,mybid,0.4774,0.1600,5542293,0.3174,198.40,16.5310,1759.3643,USD,USD,USD
propush-constructor,CA,clickadu,2.7132,2.1660,3206359,0.5472,25.27,350.0378,1754.6585,USD,USD,USD
propush-constructor,SE,inhouseads,1.3127,0.9450,4727995,0.3677,38.91,9.4265,1738.4519,USD,USD,USD
propush-constructor,NZ,kadam,1.8170,1.3000,3189464,0.5170,39.77,4.1300,1648.9609,USD,USD,USD
propush-nsd,PH,mybid,0.5223,0.2300,5585231,0.2923,127.10,2552.6070,1632.7087,USD,USD,USD
sv,BD,mybid,0.3500,0.1100,6754726,0.2400,218.18,477.7600,1621.1342,USD,USD,USD
propush-tb,BD,mybid,0.3499,0.1100,6754726,0.2399,218.10,1310.2423,1620.5353,USD,USD,USD
clickadilla-sv,PH,clickadu,0.9390,0.7361,7940363,0.2029,27.56,23.0046,1610.9881,USD,USD,USD
propush-nsd,MZ,monetizer,5.2478,2.3943,563329,2.8535,119.18,1276.7332,1607.4584,USD,USD,USD
propush-cpc,MW,inhouseads,1.8802,1.0500,1907172,0.8302,79.07,137.1159,1583.3948,USD,USD,USD
propush-cpc,CN,mybid,0.6493,0.1400,3072438,0.5093,363.78,5.2736,1564.7877,USD,USD,USD
propush-cpc,MX,mybid,0.5863,0.0700,2999407,0.5163,737.62,145.7021,1548.6864,USD,USD,USD
propush-cpc,SG,clickadu,0.6208,0.3914,6643515,0.2294,58.63,51.9989,1524.2449,USD,USD,USD
propush-cpc,IT,galaksion,1.1069,0.8000,4931350,0.3069,38.37,304.4251,1513.6479,USD,USD,USD
propush-tb,AU,mybid,1.4606,0.3800,1373086,1.0806,284.36,785.1948,1483.7110,USD,USD,USD
propush-nsd,CN,mybid,0.6226,0.1400,3072438,0.4826,344.74,72.7424,1482.8637,USD,USD,USD
propush-tb,CN,mybid,0.6187,0.1400,3072438,0.4787,341.95,66.8245,1470.8615,USD,USD,USD
propush-nsd,MX,mybid,0.5584,0.0700,2999407,0.4884,697.76,3489.6189,1465.0040,USD,USD,USD
propush-tb,MX,mybid,0.5583,0.0700,2999407,0.4883,697.57,3294.8304,1464.6167,USD,USD,USD
clickadilla-sv,US,mybid,0.6130,0.4200,7515544,0.1930,45.96,504.3215,1450.7990,USD,USD,USD
propush-cpc,TH,galaksion,1.4939,0.9200,2500166,0.5739,62.39,330.1188,1434.9608,USD,USD,USD
propush-cpc,RU,mybid,0.4182,0.1600,5542293,0.2582,161.39,3.8912,1431.1675,USD,USD,USD
propush-cpc,TH,mybid,1.4939,0.3800,1264320,1.1139,293.14,330.1188,1408.3845,USD,USD,USD
sv2,SG,kadam,0.5900,0.5000,15636427,0.0900,18.00,7.1500,1407.2784,USD,USD,USD
propush-constructor,TH,inhouseads,1.3034,1.2600,32074265,0.0434,3.44,70.3267,1391.4896,USD,USD,USD
sv,PK,galaksion,0.5600,0.3500,6539524,0.2100,60.00,45.1100,1373.3000,USD,USD,USD
propush-cpc,MY,mybid,1.4517,0.2300,1114109,1.2217,531.20,363.2233,1361.1617,USD,USD,USD
propush-tb,MZ,galaksion,6.0354,1.0000,270096,5.0354,503.54,1074.9017,1360.0367,USD,USD,USD
sv2,BD,mybid,0.3100,0.1100,6754726,0.2000,181.82,457.8900,1350.9452,USD,USD,USD
propush-cpc,SG,inhouseads,0.6208,0.5250,14072784,0.0958,18.25,51.9989,1347.9826,USD,USD,USD
sv2,SG,clickadu,0.5900,0.3914,6643515,0.1986,50.76,7.1500,1319.7143,USD,USD,USD
propush-constructor,NZ,inhouseads,1.8170,1.3650,2870517,0.4520,33.11,4.1300,1297.4809,USD,USD,USD
propush-nsd,MW,kadam,1.6090,1.0000,2119080,0.6090,60.90,490.5842,1290.5650,USD,USD,USD
propush-constructor,MX,mybid,0.4961,0.0700,2999407,0.4261,608.67,49.0864,1277.9505,USD,USD,USD
propush-cpc,ZA,galaksion,1.1089,0.8300,4561016,0.2789,33.60,406.8795,1271.8432,USD,USD,USD
propush-nsd,HT,kadam,1.8429,0.7000,1112246,1.1429,163.27,148.0519,1271.1693,USD,USD,USD
propush-cpc,MM,clickadu,2.6740,0.9607,735179,1.7133,178.33,564.1143,1259.5495,USD,USD,USD
propush-cpc,ZA,mybid,1.1089,0.1800,1340330,0.9289,516.03,406.8795,1244.9667,USD,USD,USD
propush-tb,PH,mybid,0.4522,0.2300,5585231,0.2222,96.60,1803.6475,1240.9128,USD,USD,USD
propush-cpc,PH,clickadu,0.8864,0.7361,7940363,0.1503,20.41,549.3721,1193.0744,USD,USD,USD
propush-nsd,ZW,kadam,2.1233,1.5000,1911726,0.6233,41.55,231.2842,1191.4950,USD,USD,USD
propush-cpc,IT,clickadu,1.1069,0.7409,3235321,0.3660,49.40,304.4251,1184.1725,USD,USD,USD
propush-constructor,GH,kadam,0.7854,0.6000,6375219,0.1854,30.89,19.9311,1181.7600,USD,USD,USD
propush-constructor,TH,mybid,1.3034,0.3800,1264320,0.9234,243.00,70.3267,1167.4521,USD,USD,USD
propush-cpc,JP,mybid,0.7718,0.4000,3129697,0.3718,92.96,78.6379,1163.7640,USD,USD,USD
nsd,BD,mybid,0.2800,0.1100,6754726,0.1700,154.55,242.6300,1148.3034,USD,USD,USD
propush-nsd,MZ,galaksion,5.2478,1.0000,270096,4.2478,424.78,1276.7332,1147.3034,USD,USD,USD
propush-constructor,ZW,kadam,2.0899,1.5000,1911726,0.5899,39.33,22.6926,1127.8090,USD,USD,USD
nsd,US,mybid,0.5700,0.4200,7515544,0.1500,35.71,1427.0600,1127.3316,USD,USD,USD
propush-tb,UA,mybid,1.0376,0.2300,1380278,0.8076,351.13,137.0499,1114.7188,USD,USD,USD
propush-tb,MW,kadam,1.5253,1.0000,2119080,0.5253,52.53,324.5835,1113.1793,USD,USD,USD
propush-nsd,HT,inhouseads,1.8429,0.7350,1001021,1.1079,150.73,148.0519,1109.0161,USD,USD,USD
propush-cpc,IL,kadam,0.9944,0.8000,5629751,0.1944,24.30,13.9585,1094.4731,USD,USD,USD
propush-constructor,ZA,mybid,0.9955,0.1800,1340330,0.8155,453.05,1231.8087,1093.0314,USD,USD,USD
clickadu-pub-nsd,NL,mybid,1.2175,0.2800,1161234,0.9375,334.80,32.5072,1088.6018,USD,USD,USD
propush-nsd,DE,inhouseads,1.1843,1.1550,36913777,0.0293,2.54,4449.2590,1081.7732,USD,USD,USD
propush-constructor,MW,kadam,1.5065,1.0000,2119080,0.5065,50.65,28.8848,1073.3900,USD,USD,USD
propush-nsd,MW,inhouseads,1.6090,1.0500,1907172,0.5590,53.24,490.5842,1066.1499,USD,USD,USD
propush-constructor,MY,mybid,1.1693,0.2300,1114109,0.9393,408.41,123.4347,1046.5187,USD,USD,USD
propush-constructor,GN,kadam,2.1025,0.8000,796694,1.3025,162.81,12.8610,1037.6941,USD,USD,USD
propush-nsd,ZA,mybid,0.9502,0.1800,1340330,0.7702,427.90,2997.6670,1032.3600,USD,USD,USD
sv2,HK,galaksion,2.5500,1.3900,882850,1.1600,83.45,36.3900,1024.1060,USD,USD,USD
clickadu-pub-nsd,KW,kadam,0.9258,0.7000,4469104,0.2258,32.26,5.7529,1009.1084,USD,USD,USD
propush-nsd,GE,kadam,1.7191,1.4000,3100738,0.3191,22.79,258.4597,989.4082,USD,USD,USD
propush-nsd,ID,mybid,0.4598,0.3400,8257227,0.1198,35.22,6786.0845,988.8540,USD,USD,USD
propush-nsd,TH,mybid,1.1619,0.3800,1264320,0.7819,205.78,2338.0795,988.6301,USD,USD,USD
propush-constructor,HT,kadam,1.5856,0.7000,1112246,0.8856,126.52,13.9552,985.0508,USD,USD,USD
sv,DE,clickadu,0.8600,0.7540,9286621,0.1060,14.06,74.6200,984.7440,USD,USD,USD
propush-constructor,HK,mybid,0.6547,0.2300,2297018,0.4247,184.67,19.3863,975.6434,USD,USD,USD
clickadu-pub-nsd,UA,mybid,0.9301,0.2300,1380278,0.7001,304.38,431.7056,966.2930,USD,USD,USD
propush-nsd,AU,monetizer,3.0197,2.0471,985542,0.9727,47.51,2165.1940,958.5879,USD,USD,USD
propush-constructor,TH,galaksion,1.3034,0.9200,2500166,0.3834,41.67,70.3267,958.5221,USD,USD,USD
propush-cpc,GM,kadam,2.4561,0.8000,576547,1.6561,207.01,18.6566,954.8228,USD,USD,USD
propush-nsd,UA,mybid,0.9144,0.2300,1380278,0.6844,297.59,152.1077,944.7306,USD,USD,USD
propush-nsd,ZW,inhouseads,2.1233,1.5750,1720553,0.5483,34.81,231.2842,943.3038,USD,USD,USD
propush-tb,ZA,mybid,0.8766,0.1800,1340330,0.6966,386.98,1358.9788,933.6169,USD,USD,USD
propush-tb,MZ,adsterra,6.0354,3.9983,457493,2.0371,50.95,1074.9017,931.9474,USD,USD,USD
propush-tb,TH,mybid,1.1153,0.3800,1264320,0.7353,193.51,1937.6341,929.6861,USD,USD,USD
propush-constructor,NL,mybid,1.0724,0.2800,1161234,0.7924,283.01,3.2902,920.1882,USD,USD,USD
propush-cpc,RW,kadam,1.5860,1.0000,1561550,0.5860,58.60,197.8918,915.0513,USD,USD,USD
propush-cpc,HN,kadam,0.5379,0.3000,3845880,0.2379,79.30,13.7474,914.9720,USD,USD,USD
sv2,SG,inhouseads,0.5900,0.5250,14072784,0.0650,12.38,7.1500,914.7310,USD,USD,USD
propush-cpc,NO,kadam,1.2339,0.8000,2104431,0.4339,54.24,14.9510,913.0760,USD,USD,USD
propush-tb,MW,inhouseads,1.5253,1.0500,1907172,0.4753,45.27,324.5835,906.5028,USD,USD,USD
propush-constructor,GN,inhouseads,2.1025,0.8400,717024,1.2625,150.30,12.8610,905.2430,USD,USD,USD
propush-constructor,GH,inhouseads,0.7854,0.6300,5737697,0.1554,24.66,19.9311,891.4531,USD,USD,USD
propush-cpc,OM,kadam,0.3761,0.2000,5043066,0.1761,88.03,7.8323,887.9016,USD,USD,USD
propush-constructor,ZW,inhouseads,2.0899,1.5750,1720553,0.5149,32.69,22.6926,885.9864,USD,USD,USD
propush-cpc,NL,mybid,1.0407,0.2800,1161234,0.7607,271.69,75.3291,883.4032,USD,USD,USD
clickadilla-sv,VN,inhouseads,0.4425,0.4200,38908960,0.0225,5.36,51.0716,876.1966,USD,USD,USD
