account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
sv2,IM,galaksion,0.0300,0.1200,3137,-0.0900,-75.00,0.0200,-0.2823,USD,USD,USD
onclicka-sv,NC,mybid,0.0446,0.1100,4320,-0.0654,-59.45,0.0090,-0.2825,USD,USD,USD
propush-nsd,VG,galaksion,0.1391,0.1800,6914,-0.0409,-22.73,0.1620,-0.2829,USD,USD,USD
clickadu-pub-nsd,BI,mybid,0.0331,0.0800,6098,-0.0469,-58.60,0.0206,-0.2859,USD,USD,USD
onclicka-sv,AI,clickadu,0.0012,0.6109,470,-0.6096,-99.80,0.0000,-0.2865,USD,USD,USD
evadav-sv,GU,mybid,0.0208,0.0900,4157,-0.0692,-76.85,0.0020,-0.2875,USD,USD,USD
propush-nsd,AI,adsterra,0.1510,0.3334,1580,-0.1824,-54.72,0.1054,-0.2882,USD,USD,USD
sv,GG,galaksion,0.0900,0.1800,3218,-0.0900,-50.00,0.0000,-0.2896,USD,USD,USD
nsd,GI,adsterra,0.0500,0.3131,1104,-0.2631,-84.03,0.0100,-0.2905,USD,USD,USD
sv2,GI,adsterra,0.0500,0.3131,1104,-0.2631,-84.03,0.0100,-0.2905,USD,USD,USD
sv,IS,mybid,0.2000,0.2400,7278,-0.0400,-16.67,0.0500,-0.2911,USD,USD,USD
mybid-pub-sv,MC,adsterra,0.1271,0.5120,758,-0.3848,-75.17,0.0072,-0.2917,USD,USD,USD
evadav-sv,SL,mybid,0.1266,0.1800,5486,-0.0534,-29.66,0.0690,-0.2929,USD,USD,USD
clickadu-pub-nsd,TV,galaksion,0.0656,0.1800,2588,-0.1144,-63.54,0.0021,-0.2960,USD,USD,USD
propush-nsd,MF,adsterra,0.1425,0.3389,1508,-0.1964,-57.96,0.1195,-0.2962,USD,USD,USD
clickadu-pub-nsd,GI,galaksion,0.0913,0.1800,3340,-0.0887,-49.28,0.0021,-0.2962,USD,USD,USD
sv2,TC,galaksion,0.0400,0.0800,7431,-0.0400,-50.00,0.0300,-0.2972,USD,USD,USD
clickadilla-sv,GG,galaksion,0.0873,0.1800,3218,-0.0927,-51.49,0.0081,-0.2982,USD,USD,USD
clickadu-pub-nsd,BT,mybid,0.0579,0.0800,13478,-0.0221,-27.68,0.0589,-0.2984,USD,USD,USD
sv,PF,mybid,0.0500,0.1100,4984,-0.0600,-54.55,0.0100,-0.2990,USD,USD,USD
sv,GI,galaksion,0.0900,0.1800,3340,-0.0900,-50.00,0.0000,-0.3006,USD,USD,USD
onclicka-sv,GI,adsterra,0.0407,0.3131,1104,-0.2724,-87.00,0.0003,-0.3008,USD,USD,USD
mybid-pub-sv,SC,mybid,0.0634,0.1100,6465,-0.0466,-42.35,0.0342,-0.3012,USD,USD,USD
clickadu-pub-nsd,AS,galaksion,0.1266,0.1800,5654,-0.0534,-29.69,0.2149,-0.3021,USD,USD,USD
onclicka-sv,CK,adsterra,0.0089,0.2109,1503,-0.2020,-95.80,0.0001,-0.3036,USD,USD,USD
clickadu-pub-nsd,AG,adsterra,0.3183,0.3446,11583,-0.0262,-7.62,0.0347,-0.3040,USD,USD,USD
nsd,MC,adsterra,0.1100,0.5120,758,-0.4020,-78.51,0.0100,-0.3047,USD,USD,USD
propush-nsd,PW,adsterra,0.1437,0.2832,2192,-0.1394,-49.24,0.1876,-0.3056,USD,USD,USD
sv2,MS,inhouseads,0.0800,0.2100,2352,-0.1300,-61.90,0.0000,-0.3058,USD,USD,USD
evadav-sv,MH,clickadu,0.0667,0.4500,805,-0.3833,-85.19,0.0020,-0.3086,USD,USD,USD
onclicka-sv,AS,mybid,0.0212,0.1000,3918,-0.0788,-78.79,0.0001,-0.3087,USD,USD,USD
clickadilla-sv,MH,clickadu,0.0662,0.4500,805,-0.3838,-85.30,0.0050,-0.3090,USD,USD,USD
sv2,TV,galaksion,0.0600,0.1800,2588,-0.1200,-66.67,0.0000,-0.3106,USD,USD,USD
clickadu-pub-nsd,KI,galaksion,0.1040,0.1800,4119,-0.0760,-42.20,0.1004,-0.3129,USD,USD,USD
sv2,MS,kadam,0.0800,0.2000,2614,-0.1200,-60.00,0.0000,-0.3137,USD,USD,USD
sv2,MH,clickadu,0.0600,0.4500,805,-0.3900,-86.67,0.0100,-0.3140,USD,USD,USD
clickadilla-sv,JE,galaksion,0.0964,0.1600,4940,-0.0636,-39.78,0.0340,-0.3144,USD,USD,USD
evadav-rss,NC,mybid,0.0370,0.1100,4320,-0.0730,-66.33,0.0020,-0.3152,USD,USD,USD
evadav-sv,CW,mybid,0.0101,0.0800,4518,-0.0699,-87.37,0.0010,-0.3158,USD,USD,USD
clickadilla-sv,TV,galaksion,0.0577,0.1800,2588,-0.1223,-67.97,0.0010,-0.3166,USD,USD,USD
onclicka-sv,AD,mybid,0.0437,0.1200,4153,-0.0763,-63.60,0.0025,-0.3170,USD,USD,USD
sv2,AG,mybid,0.0300,0.1000,4534,-0.0700,-70.00,0.0400,-0.3174,USD,USD,USD
mybid-pub-sv,MH,clickadu,0.0548,0.4500,805,-0.3952,-87.83,0.0086,-0.3182,USD,USD,USD
sv,MF,galaksion,0.0500,0.1800,2449,-0.1300,-72.22,0.0000,-0.3184,USD,USD,USD
sv,MH,clickadu,0.0500,0.4500,805,-0.4000,-88.89,0.0000,-0.3220,USD,USD,USD
evadav-sv,CV,mybid,0.0400,0.0800,8053,-0.0400,-50.00,0.0060,-0.3221,USD,USD,USD
onclicka-sv,PF,mybid,0.0453,0.1100,4984,-0.0647,-58.82,0.0157,-0.3225,USD,USD,USD
clickadilla-sv,MP,adsterra,0.0499,0.2530,1589,-0.2031,-80.26,0.0001,-0.3227,USD,USD,USD
mybid-pub-sv,NI,mybid,0.0712,0.0800,36631,-0.0088,-11.02,0.0807,-0.3230,USD,USD,USD
evadav-rss,MH,clickadu,0.0455,0.4500,805,-0.4045,-89.90,0.0010,-0.3257,USD,USD,USD
clickadilla-sv,ST,galaksion,0.0704,0.1700,3271,-0.0996,-58.60,0.0012,-0.3258,USD,USD,USD
clickadu-pub-nsd,MH,clickadu,0.0435,0.4500,805,-0.4065,-90.34,0.0010,-0.3272,USD,USD,USD
sv,MC,adsterra,0.0800,0.5120,758,-0.4320,-84.37,0.0000,-0.3274,USD,USD,USD
clickadu-pub-nsd,BM,galaksion,0.1472,0.1800,10008,-0.0328,-18.21,0.0053,-0.3280,USD,USD,USD
evadav-rss,BT,mybid,0.0556,0.0800,13478,-0.0244,-30.56,0.0010,-0.3295,USD,USD,USD
nsd,MH,clickadu,0.0400,0.4500,805,-0.4100,-91.11,0.0100,-0.3301,USD,USD,USD
mybid-pub-sv,SR,mybid,0.0615,0.0900,11586,-0.0285,-31.67,0.1278,-0.3303,USD,USD,USD
propush-nsd,GG,adsterra,0.2070,0.4670,1271,-0.2601,-55.69,0.4009,-0.3306,USD,USD,USD
onclicka-sv,CV,mybid,0.0388,0.0800,8053,-0.0412,-51.50,0.0108,-0.3318,USD,USD,USD
nsd,AD,mybid,0.0400,0.1200,4153,-0.0800,-66.67,0.0200,-0.3322,USD,USD,USD
onclicka-sv,LI,adsterra,0.1456,0.7961,514,-0.6504,-81.70,0.0004,-0.3343,USD,USD,USD
mybid-pub-sv,TV,galaksion,0.0507,0.1800,2588,-0.1293,-71.83,0.0010,-0.3346,USD,USD,USD
clickadu-pub-nsd,PF,mybid,0.0429,0.1100,4984,-0.0671,-61.04,0.0129,-0.3346,USD,USD,USD
sv2,MC,adsterra,0.0700,0.5120,758,-0.4420,-86.33,0.0100,-0.3350,USD,USD,USD
clickadu-pub-nsd,MC,adsterra,0.0667,0.5120,758,-0.4453,-86.98,0.0020,-0.3375,USD,USD,USD
sv2,MP,adsterra,0.0400,0.2530,1589,-0.2130,-84.19,0.0100,-0.3385,USD,USD,USD
mybid-pub-sv,KI,galaksion,0.0977,0.1800,4119,-0.0823,-45.73,0.0066,-0.3391,USD,USD,USD
nsd,AS,galaksion,0.1200,0.1800,5654,-0.0600,-33.33,0.0200,-0.3392,USD,USD,USD
mybid-pub-sv,LI,adsterra,0.1330,0.7961,514,-0.6631,-83.30,0.0012,-0.3408,USD,USD,USD
clickadu-pub-nsd,CG,galaksion,0.5165,0.5200,96791,-0.0035,-0.68,1.2225,-0.3410,USD,USD,USD
evadav-sv,AD,mybid,0.0377,0.1200,4153,-0.0823,-68.55,0.0020,-0.3416,USD,USD,USD
evadav-sv,MH,galaksion,0.0667,0.1800,3016,-0.1133,-62.96,0.0020,-0.3418,USD,USD,USD
evadav-sv,LC,mybid,0.0156,0.0900,4600,-0.0744,-82.64,0.0010,-0.3421,USD,USD,USD
propush-nsd,SM,clickadu,0.1344,0.4298,1159,-0.2954,-68.73,0.0763,-0.3424,USD,USD,USD
sv,BZ,mybid,0.0500,0.0900,8562,-0.0400,-44.44,0.0300,-0.3425,USD,USD,USD
evadav-sv,MF,galaksion,0.0400,0.1800,2449,-0.1400,-77.78,0.0010,-0.3429,USD,USD,USD
nsd,MF,galaksion,0.0400,0.1800,2449,-0.1400,-77.78,0.0000,-0.3429,USD,USD,USD
clickadilla-sv,MH,galaksion,0.0662,0.1800,3016,-0.1138,-63.24,0.0050,-0.3433,USD,USD,USD
evadav-rss,NA,mybid,0.0833,0.1500,5174,-0.0667,-44.44,0.0040,-0.3449,USD,USD,USD
mybid-pub-sv,PW,adsterra,0.1253,0.2832,2192,-0.1579,-55.75,0.0041,-0.3460,USD,USD,USD
onclicka-sv,AI,galaksion,0.0012,0.1000,3518,-0.0988,-98.78,0.0000,-0.3475,USD,USD,USD
evadav-sv,MC,adsterra,0.0526,0.5120,758,-0.4594,-89.72,0.0010,-0.3482,USD,USD,USD
clickadu-pub-nsd,MP,adsterra,0.0333,0.2530,1589,-0.2197,-86.83,0.0003,-0.3491,USD,USD,USD
clickadilla-sv,SM,clickadu,0.1285,0.4298,1159,-0.3013,-70.11,0.0116,-0.3492,USD,USD,USD
nsd,MV,mybid,0.0900,0.1100,17568,-0.0200,-18.18,0.7300,-0.3514,USD,USD,USD
evadav-sv,LI,adsterra,0.1111,0.7961,514,-0.6850,-86.04,0.0010,-0.3521,USD,USD,USD
onclicka-sv,MC,adsterra,0.0468,0.5120,758,-0.4652,-90.85,0.0006,-0.3526,USD,USD,USD
clickadilla-sv,MF,adsterra,0.1045,0.3389,1508,-0.2343,-69.15,0.0124,-0.3534,USD,USD,USD
onclicka-sv,MH,clickadu,0.0107,0.4500,805,-0.4393,-97.63,0.0003,-0.3537,USD,USD,USD
nsd,MP,adsterra,0.0300,0.2530,1589,-0.2230,-88.14,0.0000,-0.3544,USD,USD,USD
sv,MP,adsterra,0.0300,0.2530,1589,-0.2230,-88.14,0.0000,-0.3544,USD,USD,USD
mybid-pub-sv,BS,mybid,0.0800,0.1100,11826,-0.0300,-27.25,0.0370,-0.3544,USD,USD,USD
evadav-rss,VC,mybid,0.0122,0.0800,5228,-0.0678,-84.76,0.0010,-0.3545,USD,USD,USD
propush-nsd,GP,mybid,0.1331,0.1900,6307,-0.0569,-29.97,1.1184,-0.3591,USD,USD,USD
mybid-pub-sv,SM,clickadu,0.1187,0.4298,1159,-0.3111,-72.39,0.0117,-0.3606,USD,USD,USD
sv2,MH,galaksion,0.0600,0.1800,3016,-0.1200,-66.67,0.0100,-0.3619,USD,USD,USD
sv2,NA,mybid,0.0800,0.1500,5174,-0.0700,-46.67,0.2700,-0.3622,USD,USD,USD
clickadilla-sv,LI,adsterra,0.0914,0.7961,514,-0.7047,-88.52,0.0027,-0.3622,USD,USD,USD
nsd,TV,galaksion,0.0400,0.1800,2588,-0.1400,-77.78,0.0000,-0.3623,USD,USD,USD
evadav-sv,BT,mybid,0.0528,0.0800,13478,-0.0272,-34.05,0.0220,-0.3672,USD,USD,USD
evadav-rss,BB,mybid,0.0476,0.0900,8667,-0.0424,-47.09,0.0020,-0.3673,USD,USD,USD
sv2,MF,galaksion,0.0300,0.1800,2449,-0.1500,-83.33,0.0100,-0.3673,USD,USD,USD
propush-nsd,BQ,galaksion,0.1060,0.2000,3908,-0.0940,-47.01,0.1598,-0.3674,USD,USD,USD
evadav-sv,NC,mybid,0.0247,0.1100,4320,-0.0853,-77.55,0.0020,-0.3685,USD,USD,USD
clickadilla-sv,AI,adsterra,0.0999,0.3334,1580,-0.2335,-70.03,0.0050,-0.3689,USD,USD,USD
nsd,TL,mybid,0.0500,0.0800,12324,-0.0300,-37.50,1.0200,-0.3697,USD,USD,USD
sv2,TL,mybid,0.0500,0.0800,12324,-0.0300,-37.50,0.6500,-0.3697,USD,USD,USD
onclicka-sv,RW,mybid,0.1231,0.1600,10016,-0.0369,-23.09,0.1099,-0.3700,USD,USD,USD
sv,KY,galaksion,0.1000,0.1200,18501,-0.0200,-16.67,0.0200,-0.3700,USD,USD,USD
sv2,AD,mybid,0.0300,0.1200,4153,-0.0900,-75.00,0.0200,-0.3738,USD,USD,USD
sv,AD,mybid,0.0300,0.1200,4153,-0.0900,-75.00,0.0000,-0.3738,USD,USD,USD
propush-nsd,MH,adsterra,0.1803,0.4149,1595,-0.2346,-56.55,0.2904,-0.3743,USD,USD,USD
propush-nsd,LU,galaksion,0.7341,0.7400,63069,-0.0059,-0.80,10.7179,-0.3749,USD,USD,USD
onclicka-sv,NA,mybid,0.0774,0.1500,5174,-0.0726,-48.42,0.0188,-0.3758,USD,USD,USD
evadav-sv,TC,galaksion,0.0294,0.0800,7431,-0.0506,-63.24,0.0010,-0.3759,USD,USD,USD
clickadu-pub-nsd,MS,inhouseads,0.0500,0.2100,2352,-0.1600,-76.19,0.0002,-0.3763,USD,USD,USD
clickadilla-sv,SV,mybid,0.1103,0.1200,38953,-0.0097,-8.07,0.5874,-0.3771,USD,USD,USD
mybid-pub-sv,MH,galaksion,0.0548,0.1800,3016,-0.1252,-69.58,0.0086,-0.3777,USD,USD,USD
evadav-rss,FJ,mybid,0.0391,0.0800,9245,-0.0409,-51.17,0.0050,-0.3785,USD,USD,USD
mybid-pub-sv,MG,mybid,0.1010,0.1300,13061,-0.0290,-22.29,0.3700,-0.3785,USD,USD,USD
onclicka-sv,MF,adsterra,0.0870,0.3389,1508,-0.2519,-74.33,0.0024,-0.3799,USD,USD,USD
mybid-pub-sv,GG,galaksion,0.0615,0.1800,3218,-0.1185,-65.81,0.0043,-0.3812,USD,USD,USD
propush-nsd,YT,galaksion,0.1280,0.1700,9108,-0.0420,-24.68,0.4285,-0.3822,USD,USD,USD
nsd,LI,adsterra,0.0500,0.7961,514,-0.7461,-93.72,0.0000,-0.3835,USD,USD,USD
sv2,LI,adsterra,0.0500,0.7961,514,-0.7461,-93.72,0.0200,-0.3835,USD,USD,USD
mybid-pub-sv,VC,galaksion,0.0851,0.1000,25779,-0.0149,-14.93,0.0044,-0.3848,USD,USD,USD
clickadilla-sv,VC,galaksion,0.0850,0.1000,25779,-0.0150,-15.00,0.0166,-0.3866,USD,USD,USD
evadav-sv,CK,galaksion,0.1429,0.2600,3301,-0.1171,-45.05,0.0010,-0.3867,USD,USD,USD
clickadilla-sv,KI,galaksion,0.0861,0.1800,4119,-0.0939,-52.16,0.0027,-0.3867,USD,USD,USD
nsd,SC,mybid,0.0500,0.1100,6465,-0.0600,-54.55,0.0800,-0.3879,USD,USD,USD
sv,LI,adsterra,0.0400,0.7961,514,-0.7561,-94.98,0.0000,-0.3886,USD,USD,USD
evadav-rss,PF,mybid,0.0319,0.1100,4984,-0.0781,-70.99,0.0030,-0.3892,USD,USD,USD
mybid-pub-sv,AI,adsterra,0.0869,0.3334,1580,-0.2465,-73.92,0.0030,-0.3894,USD,USD,USD
propush-nsd,SH,inhouseads,0.1142,0.3150,1944,-0.2008,-63.73,0.0079,-0.3903,USD,USD,USD
clickadilla-sv,SL,mybid,0.1087,0.1800,5486,-0.0713,-39.62,0.0749,-0.3912,USD,USD,USD
sv,MH,galaksion,0.0500,0.1800,3016,-0.1300,-72.22,0.0000,-0.3921,USD,USD,USD
clickadu-pub-nsd,MS,kadam,0.0500,0.2000,2614,-0.1500,-75.00,0.0002,-0.3921,USD,USD,USD
evadav-sv,GI,galaksion,0.0625,0.1800,3340,-0.1175,-65.28,0.0010,-0.3924,USD,USD,USD
onclicka-sv,CU,mybid,0.0316,0.0500,21350,-0.0184,-36.86,0.0243,-0.3934,USD,USD,USD
evadav-rss,LR,mybid,0.0440,0.0900,8564,-0.0460,-51.10,0.0250,-0.3938,USD,USD,USD
evadav-rss,CV,mybid,0.0306,0.0800,8053,-0.0494,-61.73,0.0030,-0.3977,USD,USD,USD
onclicka-sv,FJ,mybid,0.0368,0.0800,9245,-0.0432,-53.95,0.0153,-0.3990,USD,USD,USD
mybid-pub-sv,AG,galaksion,0.0825,0.1000,22754,-0.0175,-17.54,0.0154,-0.3991,USD,USD,USD
nsd,MS,inhouseads,0.0400,0.2100,2352,-0.1700,-80.95,0.0000,-0.3998,USD,USD,USD
sv2,JM,mybid,0.0700,0.0800,40047,-0.0100,-12.50,0.7800,-0.4005,USD,USD,USD
nsd,RW,mybid,0.1200,0.1600,10016,-0.0400,-25.00,0.2100,-0.4006,USD,USD,USD
propush-nsd,SH,kadam,0.1142,0.3000,2160,-0.1858,-61.92,0.0079,-0.4012,USD,USD,USD
mybid-pub-sv,MF,adsterra,0.0724,0.3389,1508,-0.2665,-78.64,0.0064,-0.4019,USD,USD,USD
mybid-pub-sv,HT,mybid,0.0801,0.1000,20383,-0.0199,-19.88,1.0120,-0.4052,USD,USD,USD
evadav-rss,MH,galaksion,0.0455,0.1800,3016,-0.1345,-74.75,0.0010,-0.4058,USD,USD,USD
evadav-sv,NA,mybid,0.0714,0.1500,5174,-0.0786,-52.38,0.0080,-0.4065,USD,USD,USD
sv2,HT,mybid,0.0800,0.1000,20383,-0.0200,-20.00,0.5200,-0.4077,USD,USD,USD
clickadu-pub-nsd,MF,adsterra,0.0684,0.3389,1508,-0.2705,-79.81,0.0065,-0.4079,USD,USD,USD
evadav-sv,GG,galaksion,0.0526,0.1800,3218,-0.1274,-70.76,0.0010,-0.4099,USD,USD,USD
mybid-pub-sv,KM,galaksion,0.0552,0.1200,6323,-0.0648,-54.03,0.1201,-0.4100,USD,USD,USD
clickadu-pub-nsd,MH,galaksion,0.0435,0.1800,3016,-0.1365,-75.85,0.0010,-0.4117,USD,USD,USD
propush-nsd,FO,adsterra,0.1242,0.4622,1230,-0.3380,-73.13,0.1309,-0.4157,USD,USD,USD
sv,AI,adsterra,0.0700,0.3334,1580,-0.2634,-79.00,0.0000,-0.4162,USD,USD,USD
evadav-sv,FJ,mybid,0.0350,0.0800,9245,-0.0450,-56.29,0.0100,-0.4163,USD,USD,USD
sv,PW,galaksion,0.0900,0.1800,4642,-0.0900,-50.00,0.0000,-0.4178,USD,USD,USD
evadav-sv,AI,adsterra,0.0690,0.3334,1580,-0.2644,-79.31,0.0020,-0.4178,USD,USD,USD
nsd,MS,kadam,0.0400,0.2000,2614,-0.1600,-80.00,0.0000,-0.4182,USD,USD,USD
onclicka-sv,GG,galaksion,0.0498,0.1800,3218,-0.1302,-72.33,0.0011,-0.4190,USD,USD,USD
onclicka-sv,ST,galaksion,0.0414,0.1700,3271,-0.1286,-75.63,0.0001,-0.4205,USD,USD,USD
sv2,TT,mybid,0.0600,0.0800,21038,-0.0200,-25.00,0.6900,-0.4208,USD,USD,USD
nsd,MH,galaksion,0.0400,0.1800,3016,-0.1400,-77.78,0.0100,-0.4222,USD,USD,USD
evadav-sv,LR,mybid,0.0406,0.0900,8564,-0.0494,-54.87,0.0920,-0.4229,USD,USD,USD
sv,PW,adsterra,0.0900,0.2832,2192,-0.1932,-68.22,0.0000,-0.4234,USD,USD,USD
evadav-sv,KI,galaksion,0.0769,0.1800,4119,-0.1031,-57.26,0.0010,-0.4246,USD,USD,USD
sv2,ST,galaksion,0.0400,0.1700,3271,-0.1300,-76.47,0.0100,-0.4252,USD,USD,USD
sv,CU,mybid,0.0300,0.0500,21350,-0.0200,-40.00,0.0400,-0.4270,USD,USD,USD
clickadilla-sv,FM,adsterra,0.0758,0.2592,2328,-0.1834,-70.77,0.0123,-0.4270,USD,USD,USD
nsd,BZ,mybid,0.0400,0.0900,8562,-0.0500,-55.56,0.0700,-0.4281,USD,USD,USD
nsd,LR,mybid,0.0400,0.0900,8564,-0.0500,-55.56,0.2500,-0.4282,USD,USD,USD
sv2,LR,mybid,0.0400,0.0900,8564,-0.0500,-55.56,0.1500,-0.4282,USD,USD,USD
nsd,SM,clickadu,0.0600,0.4298,1159,-0.3698,-86.04,0.0100,-0.4286,USD,USD,USD
evadav-sv,SM,clickadu,0.0588,0.4298,1159,-0.3710,-86.31,0.0020,-0.4300,USD,USD,USD
mybid-pub-sv,FO,adsterra,0.1117,0.4622,1230,-0.3505,-75.84,0.0092,-0.4311,USD,USD,USD
mybid-pub-sv,JE,galaksion,0.0727,0.1600,4940,-0.0873,-54.55,0.0202,-0.4311,USD,USD,USD
clickadilla-sv,GP,mybid,0.1216,0.1900,6307,-0.0684,-36.01,0.0804,-0.4315,USD,USD,USD
clickadilla-sv,BQ,galaksion,0.0894,0.2000,3908,-0.1106,-55.32,0.0106,-0.4324,USD,USD,USD
clickadu-pub-nsd,SM,clickadu,0.0565,0.4298,1159,-0.3733,-86.85,0.0013,-0.4326,USD,USD,USD
evadav-sv,BB,mybid,0.0400,0.0900,8667,-0.0500,-55.56,0.0010,-0.4333,USD,USD,USD
nsd,BB,mybid,0.0400,0.0900,8667,-0.0500,-55.56,0.0300,-0.4334,USD,USD,USD
clickadilla-sv,KM,galaksion,0.0515,0.1200,6323,-0.0685,-57.12,0.0432,-0.4334,USD,USD,USD
nsd,GI,galaksion,0.0500,0.1800,3340,-0.1300,-72.22,0.0100,-0.4342,USD,USD,USD
sv2,GI,galaksion,0.0500,0.1800,3340,-0.1300,-72.22,0.0100,-0.4342,USD,USD,USD
onclicka-sv,SM,clickadu,0.0545,0.4298,1159,-0.3753,-87.33,0.0007,-0.4350,USD,USD,USD
sv,MF,adsterra,0.0500,0.3389,1508,-0.2889,-85.25,0.0000,-0.4356,USD,USD,USD
sv2,NC,galaksion,0.0600,0.1000,10892,-0.0400,-40.00,0.1500,-0.4357,USD,USD,USD
clickadilla-sv,FO,adsterra,0.1075,0.4622,1230,-0.3547,-76.74,0.0123,-0.4362,USD,USD,USD
evadav-sv,PF,mybid,0.0221,0.1100,4984,-0.0879,-79.91,0.0040,-0.4381,USD,USD,USD
mybid-pub-sv,FM,adsterra,0.0710,0.2592,2328,-0.1882,-72.62,0.0216,-0.4382,USD,USD,USD
sv2,SM,clickadu,0.0500,0.4298,1159,-0.3798,-88.37,0.0100,-0.4402,USD,USD,USD
mybid-pub-sv,BQ,galaksion,0.0870,0.2000,3908,-0.1130,-56.48,0.0057,-0.4415,USD,USD,USD
nsd,JE,galaksion,0.0700,0.1600,4940,-0.0900,-56.25,0.0300,-0.4446,USD,USD,USD
nsd,PW,adsterra,0.0800,0.2832,2192,-0.2032,-71.75,0.0100,-0.4453,USD,USD,USD
evadav-rss,BZ,mybid,0.0379,0.0900,8562,-0.0521,-57.94,0.0120,-0.4465,USD,USD,USD
clickadu-pub-nsd,AI,adsterra,0.0500,0.3334,1580,-0.2834,-85.00,0.0004,-0.4478,USD,USD,USD
nsd,AI,adsterra,0.0500,0.3334,1580,-0.2834,-85.00,0.0000,-0.4478,USD,USD,USD
onclicka-sv,BZ,mybid,0.0376,0.0900,8562,-0.0524,-58.18,0.0073,-0.4483,USD,USD,USD
onclicka-sv,TV,galaksion,0.0067,0.1800,2588,-0.1733,-96.28,0.0000,-0.4485,USD,USD,USD
propush-nsd,CK,galaksion,0.1240,0.2600,3301,-0.1360,-52.32,0.1139,-0.4490,USD,USD,USD
sv2,GG,galaksion,0.0400,0.1800,3218,-0.1400,-77.78,0.0200,-0.4505,USD,USD,USD
nsd,MF,adsterra,0.0400,0.3389,1508,-0.2989,-88.20,0.0000,-0.4507,USD,USD,USD
evadav-sv,MF,adsterra,0.0400,0.3389,1508,-0.2989,-88.20,0.0010,-0.4507,USD,USD,USD
sv,SM,clickadu,0.0400,0.4298,1159,-0.3898,-90.69,0.0000,-0.4517,USD,USD,USD
sv2,SC,mybid,0.0400,0.1100,6465,-0.0700,-63.64,0.0400,-0.4526,USD,USD,USD
evadav-rss,MQ,mybid,0.1154,0.1600,10188,-0.0446,-27.88,0.0090,-0.4545,USD,USD,USD
sv,AG,galaksion,0.0800,0.1000,22754,-0.0200,-20.00,0.0100,-0.4551,USD,USD,USD
propush-nsd,WS,galaksion,0.1357,0.1800,10279,-0.0443,-24.60,0.9196,-0.4552,USD,USD,USD
clickadu-pub-nsd,PW,adsterra,0.0750,0.2832,2192,-0.2082,-73.51,0.0009,-0.4563,USD,USD,USD
propush-nsd,TC,clickadu,0.1221,0.4009,1645,-0.2788,-69.54,0.1768,-0.4586,USD,USD,USD
sv,MW,mybid,0.2200,0.2500,15375,-0.0300,-12.00,0.0900,-0.4612,USD,USD,USD
sv,TC,clickadu,0.1200,0.4009,1645,-0.2809,-70.07,0.0100,-0.4621,USD,USD,USD
propush-nsd,BQ,adsterra,0.1060,0.2864,2562,-0.1804,-62.99,0.1598,-0.4622,USD,USD,USD
evadav-rss,CU,mybid,0.0284,0.0500,21350,-0.0216,-43.30,0.0110,-0.4622,USD,USD,USD
sv,FJ,mybid,0.0300,0.0800,9245,-0.0500,-62.50,0.0200,-0.4622,USD,USD,USD
clickadilla-sv,VI,galaksion,0.0986,0.1800,5685,-0.0814,-45.21,0.0192,-0.4626,USD,USD,USD
sv2,AI,adsterra,0.0400,0.3334,1580,-0.2934,-88.00,0.0100,-0.4636,USD,USD,USD
nsd,PW,galaksion,0.0800,0.1800,4642,-0.1000,-55.56,0.0100,-0.4642,USD,USD,USD
onclicka-sv,GI,galaksion,0.0407,0.1800,3340,-0.1393,-77.38,0.0003,-0.4652,USD,USD,USD
sv2,MF,adsterra,0.0300,0.3389,1508,-0.3089,-91.15,0.0100,-0.4658,USD,USD,USD
nsd,GG,adsterra,0.1000,0.4670,1271,-0.3670,-78.59,0.0100,-0.4665,USD,USD,USD
nsd,BQ,galaksion,0.0800,0.2000,3908,-0.1200,-60.00,0.0100,-0.4690,USD,USD,USD
sv,BQ,galaksion,0.0800,0.2000,3908,-0.1200,-60.00,0.0100,-0.4690,USD,USD,USD
onclicka-sv,SC,mybid,0.0374,0.1100,6465,-0.0726,-66.03,0.0028,-0.4696,USD,USD,USD
sv,FO,adsterra,0.0800,0.4622,1230,-0.3822,-82.69,0.0100,-0.4701,USD,USD,USD
nsd,BS,mybid,0.0700,0.1100,11826,-0.0400,-36.36,0.1000,-0.4730,USD,USD,USD
sv,BS,mybid,0.0700,0.1100,11826,-0.0400,-36.36,0.0300,-0.4730,USD,USD,USD
sv,GG,adsterra,0.0900,0.4670,1271,-0.3770,-80.73,0.0000,-0.4792,USD,USD,USD
clickadu-pub-nsd,FO,adsterra,0.0725,0.4622,1230,-0.3897,-84.31,0.0029,-0.4793,USD,USD,USD
sv2,GY,mybid,0.0500,0.0800,15981,-0.0300,-37.50,0.3000,-0.4794,USD,USD,USD
clickadu-pub-nsd,MG,mybid,0.0933,0.1300,13061,-0.0367,-28.26,0.0803,-0.4798,USD,USD,USD
evadav-sv,SC,mybid,0.0357,0.1100,6465,-0.0743,-67.53,0.0020,-0.4803,USD,USD,USD
propush-nsd,KM,galaksion,0.0440,0.1200,6323,-0.0760,-63.36,1.0827,-0.4808,USD,USD,USD
evadav-rss,JE,galaksion,0.0625,0.1600,4940,-0.0975,-60.94,0.0010,-0.4817,USD,USD,USD
