account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
sv,YT,adsterra,0.1000,0.6489,7970,-0.5489,-84.59,0.0100,-4.3744,USD,USD,USD
propush-tb,SN,mybid,0.0592,0.0900,142517,-0.0308,-34.26,9.6086,-4.3944,USD,USD,USD
propush-cpc,SR,monetizer,0.1802,1.2002,4309,-1.0200,-84.99,2.2449,-4.3951,USD,USD,USD
clickadilla-sv,CK,kadam,0.0061,0.2000,22668,-0.1939,-96.95,0.0004,-4.3953,USD,USD,USD
clickadilla-sv,SX,inhouseads,0.0471,0.1050,75942,-0.0579,-55.14,0.0082,-4.3967,USD,USD,USD
propush-nsd,GQ,clickadu,0.1439,0.8263,6461,-0.6824,-82.58,1.2142,-4.4089,USD,USD,USD
propush-nsd,PM,kadam,0.1083,0.3000,22999,-0.1917,-63.92,0.0220,-4.4100,USD,USD,USD
sv,LI,inhouseads,0.0600,0.3150,17298,-0.2550,-80.95,0.0000,-4.4110,USD,USD,USD
mybid-pub-sv,MH,inhouseads,0.0245,0.2100,23787,-0.1855,-88.33,0.0009,-4.4125,USD,USD,USD
nsd,LI,kadam,0.0700,0.3000,19220,-0.2300,-76.67,0.0100,-4.4206,USD,USD,USD
sv2,LI,kadam,0.0700,0.3000,19220,-0.2300,-76.67,0.0000,-4.4206,USD,USD,USD
mybid-pub-sv,CW,inhouseads,0.0779,0.1050,163095,-0.0271,-25.82,0.4797,-4.4221,USD,USD,USD
propush-cpc,BZ,adsterra,0.1155,0.2205,42149,-0.1050,-47.60,1.1194,-4.4237,USD,USD,USD
clickadilla-sv,MH,inhouseads,0.0240,0.2100,23787,-0.1860,-88.59,0.0014,-4.4254,USD,USD,USD
propush-nsd,TL,inhouseads,0.0956,0.1050,472678,-0.0094,-8.92,3.5861,-4.4267,USD,USD,USD
clickadilla-sv,PR,mybid,0.0164,0.0800,69661,-0.0636,-79.45,0.7100,-4.4277,USD,USD,USD
propush-tb,CY,monetizer,0.6053,1.1285,8463,-0.5233,-46.37,20.5070,-4.4285,USD,USD,USD
mybid-pub-sv,KI,inhouseads,0.0752,0.2100,32951,-0.1348,-64.21,0.0207,-4.4432,USD,USD,USD
propush-constructor,BT,kadam,0.0878,0.1000,365344,-0.0122,-12.16,0.1661,-4.4439,USD,USD,USD
clickadu-pub-nsd,MH,inhouseads,0.0231,0.2100,23787,-0.1869,-89.01,0.0006,-4.4463,USD,USD,USD
nsd,LC,adsterra,0.0300,0.2631,19107,-0.2331,-88.60,0.1100,-4.4546,USD,USD,USD
sv2,LC,adsterra,0.0300,0.2631,19107,-0.2331,-88.60,0.0100,-4.4546,USD,USD,USD
clickadilla-sv,SX,kadam,0.0471,0.1000,84380,-0.0529,-52.90,0.0082,-4.4633,USD,USD,USD
propush-nsd,CH,galaksion,1.0089,1.0200,403023,-0.0111,-1.09,122.7455,-4.4677,USD,USD,USD
evadav-sv,NC,adsterra,0.0019,0.5077,8836,-0.5059,-99.63,0.0020,-4.4697,USD,USD,USD
clickadilla-sv,BJ,mybid,0.0824,0.1600,57605,-0.0776,-48.50,1.1498,-4.4704,USD,USD,USD
propush-tb,CW,inhouseads,0.0776,0.1050,163095,-0.0274,-26.14,0.2358,-4.4767,USD,USD,USD
mybid-pub-sv,SL,clickadu,0.0967,0.7918,6442,-0.6951,-87.79,0.4094,-4.4776,USD,USD,USD
onclicka-sv,MP,kadam,0.0507,0.2000,30014,-0.1493,-74.66,0.0003,-4.4816,USD,USD,USD
clickadilla-sv,IR,mybid,0.0543,0.0800,174701,-0.0257,-32.10,0.3712,-4.4863,USD,USD,USD
nsd,GW,clickadu,0.1100,1.2402,3979,-1.1302,-91.13,0.1000,-4.4970,USD,USD,USD
clickadu-pub-nsd,GW,clickadu,0.1094,1.2402,3979,-1.1308,-91.18,0.0128,-4.4994,USD,USD,USD
sv,VG,inhouseads,0.1100,0.2100,45032,-0.1000,-47.62,0.0000,-4.5032,USD,USD,USD
sv,VG,kadam,0.1100,0.2000,50036,-0.0900,-45.00,0.0000,-4.5032,USD,USD,USD
mybid-pub-sv,TO,inhouseads,0.0823,0.2100,35487,-0.1277,-60.79,0.0075,-4.5305,USD,USD,USD
propush-tb,BB,adsterra,0.0966,0.2891,23559,-0.1925,-66.58,0.7321,-4.5355,USD,USD,USD
evadav-sv,SB,galaksion,0.0004,0.1800,25279,-0.1796,-99.79,0.0010,-4.5407,USD,USD,USD
propush-nsd,SR,monetizer,0.1456,1.2002,4309,-1.0546,-87.87,3.7870,-4.5443,USD,USD,USD
mybid-pub-sv,KE,mybid,0.1083,0.1200,389244,-0.0117,-9.73,5.4773,-4.5448,USD,USD,USD
evadav-rss,SL,clickadu,0.0857,0.7918,6442,-0.7060,-89.17,0.0030,-4.5483,USD,USD,USD
sv,SC,clickadu,0.0900,0.8096,6329,-0.7196,-88.88,0.0100,-4.5545,USD,USD,USD
nsd,AI,inhouseads,0.0400,0.2100,26862,-0.1700,-80.95,0.0000,-4.5665,USD,USD,USD
sv2,AI,inhouseads,0.0400,0.2100,26862,-0.1700,-80.95,0.0000,-4.5665,USD,USD,USD
sv2,IR,galaksion,0.1700,0.1900,228462,-0.0200,-10.53,5.1300,-4.5692,USD,USD,USD
sv,BB,inhouseads,0.0900,0.1050,304711,-0.0150,-14.29,0.0200,-4.5707,USD,USD,USD
mybid-pub-sv,KI,kadam,0.0752,0.2000,36613,-0.1248,-62.42,0.0207,-4.5709,USD,USD,USD
clickadu-pub-nsd,RE,mybid,0.0175,0.2100,23784,-0.1925,-91.68,0.0474,-4.5791,USD,USD,USD
clickadu-pub-nsd,GI,inhouseads,0.0560,0.2100,29748,-0.1540,-73.33,0.0014,-4.5812,USD,USD,USD
onclicka-sv,GP,galaksion,0.0627,0.2200,29117,-0.1573,-71.52,0.0175,-4.5812,USD,USD,USD
evadav-rss,OM,mybid,0.0556,0.0800,187429,-0.0244,-30.56,0.0340,-4.5816,USD,USD,USD
propush-nsd,CY,monetizer,0.5863,1.1285,8463,-0.5423,-48.05,23.5886,-4.5893,USD,USD,USD
nsd,MP,inhouseads,0.0400,0.2100,27012,-0.1700,-80.95,0.0200,-4.5920,USD,USD,USD
mybid-pub-sv,YT,adsterra,0.0720,0.6489,7970,-0.5769,-88.90,0.0132,-4.5976,USD,USD,USD
sv,LI,kadam,0.0600,0.3000,19220,-0.2400,-80.00,0.0000,-4.6128,USD,USD,USD
mybid-pub-sv,BI,galaksion,0.0653,0.2100,31906,-0.1447,-68.91,0.9210,-4.6171,USD,USD,USD
propush-cpc,WS,inhouseads,0.1566,0.2100,86588,-0.0534,-25.42,0.4355,-4.6228,USD,USD,USD
propush-constructor,GY,kadam,0.0941,0.1000,782615,-0.0059,-5.91,0.7251,-4.6229,USD,USD,USD
mybid-pub-sv,GW,clickadu,0.0781,1.2402,3979,-1.1621,-93.70,0.1593,-4.6238,USD,USD,USD
propush-tb,BT,kadam,0.0873,0.1000,365344,-0.0127,-12.67,1.1846,-4.6286,USD,USD,USD
propush-tb,FM,inhouseads,0.1018,0.2100,42834,-0.1082,-51.51,0.0878,-4.6334,USD,USD,USD
onclicka-sv,PR,mybid,0.0135,0.0800,69661,-0.0665,-83.16,1.2124,-4.6343,USD,USD,USD
propush-nsd,SS,clickadu,0.6760,1.2333,8318,-0.5572,-45.18,17.9975,-4.6349,USD,USD,USD
mybid-pub-sv,MH,kadam,0.0245,0.2000,26431,-0.1755,-87.75,0.0009,-4.6386,USD,USD,USD
mybid-pub-sv,TO,kadam,0.0823,0.2000,39431,-0.1177,-58.83,0.0075,-4.6397,USD,USD,USD
clickadilla-sv,MH,kadam,0.0240,0.2000,26431,-0.1760,-88.02,0.0014,-4.6530,USD,USD,USD
sv2,GW,clickadu,0.0700,1.2402,3979,-1.1702,-94.36,0.0400,-4.6562,USD,USD,USD
sv,BZ,adsterra,0.1100,0.2205,42149,-0.1105,-50.11,0.0300,-4.6565,USD,USD,USD
sv2,LS,mybid,0.1400,0.3800,19403,-0.2400,-63.16,0.0500,-4.6567,USD,USD,USD
clickadilla-sv,GW,clickadu,0.0690,1.2402,3979,-1.1711,-94.43,0.0377,-4.6600,USD,USD,USD
propush-tb,GQ,clickadu,0.1050,0.8263,6461,-0.7213,-87.30,0.5187,-4.6606,USD,USD,USD
clickadilla-sv,SV,mybid,0.0228,0.0700,98770,-0.0472,-67.41,0.4398,-4.6609,USD,USD,USD
propush-nsd,FJ,adsterra,0.1546,0.2637,42786,-0.1091,-41.36,5.2388,-4.6678,USD,USD,USD
evadav-rss,MW,mybid,0.0370,0.1600,37967,-0.1230,-76.85,0.0020,-4.6685,USD,USD,USD
propush-tb,FM,kadam,0.1018,0.2000,47594,-0.0982,-49.09,0.0878,-4.6724,USD,USD,USD
propush-tb,SR,monetizer,0.1157,1.2002,4309,-1.0845,-90.36,1.3482,-4.6732,USD,USD,USD
clickadu-pub-nsd,MH,kadam,0.0231,0.2000,26431,-0.1769,-88.46,0.0006,-4.6763,USD,USD,USD
sv,BB,adsterra,0.0900,0.2891,23559,-0.1991,-68.87,0.0200,-4.6915,USD,USD,USD
sv,SR,monetizer,0.1100,1.2002,4309,-1.0902,-90.83,0.0600,-4.6976,USD,USD,USD
mybid-pub-sv,PF,adsterra,0.1205,0.4395,14736,-0.3190,-72.57,0.1348,-4.7001,USD,USD,USD
evadav-rss,SS,galaksion,0.0179,0.1800,28996,-0.1621,-90.08,0.0010,-4.7015,USD,USD,USD
propush-constructor,GQ,clickadu,0.0983,0.8263,6461,-0.7280,-88.10,0.0364,-4.7038,USD,USD,USD
mybid-pub-sv,LB,mybid,0.0703,0.1000,158508,-0.0297,-29.70,0.6161,-4.7073,USD,USD,USD
sv,PF,adsterra,0.1200,0.4395,14736,-0.3195,-72.70,0.0200,-4.7081,USD,USD,USD
mybid-pub-sv,KY,inhouseads,0.0479,0.1050,82430,-0.0571,-54.40,0.0178,-4.7085,USD,USD,USD
propush-nsd,CW,clickadu,0.1804,0.9263,6316,-0.7458,-80.52,1.0283,-4.7107,USD,USD,USD
mybid-pub-sv,SC,clickadu,0.0651,0.8096,6329,-0.7445,-91.96,0.0655,-4.7122,USD,USD,USD
onclicka-sv,YT,adsterra,0.0572,0.6489,7970,-0.5916,-91.18,0.0023,-4.7154,USD,USD,USD
onclicka-sv,GW,clickadu,0.0539,1.2402,3979,-1.1863,-95.65,0.0319,-4.7202,USD,USD,USD
onclicka-sv,SL,clickadu,0.0586,0.7918,6442,-0.7331,-92.59,0.1541,-4.7227,USD,USD,USD
propush-nsd,VI,kadam,0.1495,0.2000,93483,-0.0505,-25.26,0.2405,-4.7235,USD,USD,USD
sv,SR,galaksion,0.1100,0.1800,67491,-0.0700,-38.89,0.0600,-4.7244,USD,USD,USD
clickadu-pub-nsd,GM,galaksion,0.1180,0.1800,76260,-0.0620,-34.45,0.2545,-4.7290,USD,USD,USD
evadav-sv,BT,adsterra,0.0012,0.1756,27125,-0.1744,-99.30,0.0050,-4.7309,USD,USD,USD
propush-constructor,SR,monetizer,0.1022,1.2002,4309,-1.0980,-91.49,0.1939,-4.7314,USD,USD,USD
clickadilla-sv,YT,adsterra,0.0536,0.6489,7970,-0.5953,-91.74,0.0046,-4.7443,USD,USD,USD
clickadilla-sv,SL,clickadu,0.0540,0.7918,6442,-0.7378,-93.18,0.2673,-4.7527,USD,USD,USD
sv,GQ,clickadu,0.0900,0.8263,6461,-0.7363,-89.11,0.0200,-4.7574,USD,USD,USD
nsd,GI,inhouseads,0.0500,0.2100,29748,-0.1600,-76.19,0.0100,-4.7597,USD,USD,USD
clickadu-pub-nsd,GI,kadam,0.0560,0.2000,33054,-0.1440,-72.00,0.0014,-4.7598,USD,USD,USD
sv2,YT,adsterra,0.0500,0.6489,7970,-0.5989,-92.29,0.0300,-4.7729,USD,USD,USD
mybid-pub-sv,KY,kadam,0.0479,0.1000,91589,-0.0521,-52.12,0.0178,-4.7737,USD,USD,USD
nsd,AI,kadam,0.0400,0.2000,29847,-0.1600,-80.00,0.0000,-4.7755,USD,USD,USD
sv2,AI,kadam,0.0400,0.2000,29847,-0.1600,-80.00,0.0000,-4.7755,USD,USD,USD
propush-nsd,BB,galaksion,0.1157,0.1800,74275,-0.0643,-35.74,2.0759,-4.7777,USD,USD,USD
propush-nsd,GD,inhouseads,0.1650,0.2100,106262,-0.0450,-21.42,0.9372,-4.7792,USD,USD,USD
nsd,AL,mybid,0.0500,0.0800,159386,-0.0300,-37.50,0.3400,-4.7816,USD,USD,USD
clickadu-pub-nsd,LT,mybid,0.2735,0.2900,290256,-0.0165,-5.69,1.4624,-4.7895,USD,USD,USD
onclicka-sv,LC,galaksion,0.0431,0.1800,35017,-0.1369,-76.08,0.0519,-4.7951,USD,USD,USD
nsd,MP,kadam,0.0400,0.2000,30014,-0.1600,-80.00,0.0200,-4.8022,USD,USD,USD
clickadu-pub-nsd,SS,galaksion,0.0143,0.1800,28996,-0.1657,-92.06,0.0037,-4.8051,USD,USD,USD
sv2,SC,clickadu,0.0500,0.8096,6329,-0.7596,-93.82,0.0200,-4.8077,USD,USD,USD
onclicka-sv,SC,clickadu,0.0494,0.8096,6329,-0.7602,-93.89,0.0319,-4.8112,USD,USD,USD
evadav-sv,SL,clickadu,0.0446,0.7918,6442,-0.7471,-94.36,0.6150,-4.8131,USD,USD,USD
clickadilla-sv,SC,clickadu,0.0490,0.8096,6329,-0.7607,-93.95,0.0629,-4.8142,USD,USD,USD
propush-tb,GQ,adsterra,0.1050,0.3792,17557,-0.2742,-72.31,0.5187,-4.8142,USD,USD,USD
propush-constructor,NC,monetizer,0.1558,1.5029,3577,-1.3472,-89.63,0.1030,-4.8188,USD,USD,USD
evadav-sv,MH,inhouseads,0.0072,0.2100,23787,-0.2028,-96.55,0.0010,-4.8229,USD,USD,USD
propush-constructor,IM,clickadu,0.1562,1.4599,3700,-1.3036,-89.30,0.0128,-4.8234,USD,USD,USD
propush-nsd,GM,clickadu,0.4467,0.7479,16031,-0.3012,-40.27,20.8325,-4.8281,USD,USD,USD
propush-constructor,TL,inhouseads,0.0948,0.1050,472678,-0.0102,-9.74,0.8642,-4.8332,USD,USD,USD
evadav-sv,CW,galaksion,0.0003,0.1800,26916,-0.1797,-99.83,0.0020,-4.8369,USD,USD,USD
sv,LR,clickadu,0.3500,1.1797,5830,-0.8297,-70.33,0.1100,-4.8371,USD,USD,USD
evadav-sv,GW,clickadu,0.0210,1.2402,3979,-1.2191,-98.30,0.0240,-4.8510,USD,USD,USD
nsd,YT,adsterra,0.0400,0.6489,7970,-0.6089,-93.84,0.0400,-4.8526,USD,USD,USD
propush-cpc,VG,inhouseads,0.1020,0.2100,45032,-0.1080,-51.41,0.0460,-4.8619,USD,USD,USD
sv2,MP,inhouseads,0.0300,0.2100,27012,-0.1800,-85.71,0.0100,-4.8622,USD,USD,USD
propush-tb,PM,inhouseads,0.0801,0.3150,20699,-0.2349,-74.58,0.0099,-4.8625,USD,USD,USD
propush-tb,PF,adsterra,0.1095,0.4395,14736,-0.3300,-75.09,0.5343,-4.8631,USD,USD,USD
mybid-pub-sv,SR,monetizer,0.0701,1.2002,4309,-1.1301,-94.16,0.5903,-4.8696,USD,USD,USD
nsd,SC,clickadu,0.0400,0.8096,6329,-0.7696,-95.06,0.0200,-4.8710,USD,USD,USD
mybid-pub-sv,GQ,clickadu,0.0710,0.8263,6461,-0.7553,-91.41,0.4652,-4.8802,USD,USD,USD
sv,BS,galaksion,0.0900,0.1800,54257,-0.0900,-50.00,0.0200,-4.8831,USD,USD,USD
mybid-pub-sv,KM,kadam,0.0737,0.1000,186225,-0.0263,-26.29,0.0376,-4.8959,USD,USD,USD
evadav-rss,BI,galaksion,0.0565,0.2100,31906,-0.1535,-73.08,0.0740,-4.8966,USD,USD,USD
propush-cpc,VG,kadam,0.1020,0.2000,50036,-0.0980,-48.98,0.0460,-4.9018,USD,USD,USD
propush-tb,NC,monetizer,0.1296,1.5029,3577,-1.3734,-91.38,0.5985,-4.9126,USD,USD,USD
sv2,SR,monetizer,0.0600,1.2002,4309,-1.1402,-95.00,0.1000,-4.9131,USD,USD,USD
clickadilla-sv,BI,galaksion,0.0559,0.2100,31906,-0.1541,-73.36,0.0854,-4.9154,USD,USD,USD
sv,IM,clickadu,0.1300,1.4599,3700,-1.3299,-91.10,0.0100,-4.9205,USD,USD,USD
propush-constructor,GQ,adsterra,0.0983,0.3792,17557,-0.2809,-74.08,0.0364,-4.9315,USD,USD,USD
nsd,SX,inhouseads,0.0400,0.1050,75942,-0.0650,-61.90,0.0400,-4.9362,USD,USD,USD
propush-cpc,IM,clickadu,0.1252,1.4599,3700,-1.3347,-91.43,0.0931,-4.9384,USD,USD,USD
propush-constructor,YT,inhouseads,0.1631,0.2100,105426,-0.0469,-22.33,0.0269,-4.9432,USD,USD,USD
clickadu-pub-nsd,MP,inhouseads,0.0267,0.2100,27012,-0.1833,-87.30,0.0004,-4.9522,USD,USD,USD
clickadu-pub-nsd,SC,clickadu,0.0266,0.8096,6329,-0.7830,-96.71,0.0062,-4.9557,USD,USD,USD
nsd,GI,kadam,0.0500,0.2000,33054,-0.1500,-75.00,0.0100,-4.9581,USD,USD,USD
evadav-sv,HR,mybid,0.0005,0.0400,125596,-0.0395,-98.70,0.0770,-4.9588,USD,USD,USD
mybid-pub-sv,SI,monetizer,0.0587,0.7227,7468,-0.6641,-91.88,2.3553,-4.9593,USD,USD,USD
evadav-sv,SC,clickadu,0.0249,0.8096,6329,-0.7847,-96.92,0.1500,-4.9664,USD,USD,USD
clickadilla-sv,GP,galaksion,0.0493,0.2200,29117,-0.1707,-77.58,0.0400,-4.9693,USD,USD,USD
propush-nsd,BZ,adsterra,0.1025,0.2205,42149,-0.1180,-53.51,2.5884,-4.9730,USD,USD,USD
evadav-sv,RE,mybid,0.0008,0.2100,23784,-0.2092,-99.60,0.0040,-4.9748,USD,USD,USD
sv2,BA,galaksion,0.4400,0.4600,248793,-0.0200,-4.35,14.1600,-4.9759,USD,USD,USD
propush-nsd,IM,clickadu,0.1148,1.4599,3700,-1.3451,-92.14,0.2489,-4.9769,USD,USD,USD
propush-nsd,BT,inhouseads,0.0899,0.1050,328809,-0.0151,-14.42,1.9849,-4.9777,USD,USD,USD
evadav-rss,SI,monetizer,0.0548,0.7227,7468,-0.6679,-92.42,0.0040,-4.9882,USD,USD,USD
propush-constructor,AG,kadam,0.1722,0.2000,179649,-0.0278,-13.89,0.1102,-4.9915,USD,USD,USD
nsd,SR,monetizer,0.0400,1.2002,4309,-1.1602,-96.67,0.2000,-4.9993,USD,USD,USD
clickadu-pub-nsd,YT,adsterra,0.0212,0.6489,7970,-0.6276,-96.73,0.0093,-5.0022,USD,USD,USD
propush-cpc,SV,galaksion,0.1948,0.2100,329453,-0.0152,-7.23,4.4356,-5.0044,USD,USD,USD
onclicka-sv,GQ,clickadu,0.0514,0.8263,6461,-0.7749,-93.78,0.1020,-5.0067,USD,USD,USD
clickadilla-sv,CU,galaksion,0.0780,0.1600,61050,-0.0820,-51.26,0.0963,-5.0070,USD,USD,USD
propush-tb,IM,clickadu,0.1065,1.4599,3700,-1.3534,-92.71,0.1430,-5.0075,USD,USD,USD
sv,NC,monetizer,0.1000,1.5029,3577,-1.4029,-93.35,0.0200,-5.0183,USD,USD,USD
clickadu-pub-nsd,MO,monetizer,0.3527,2.3754,2481,-2.0228,-85.15,0.8291,-5.0185,USD,USD,USD
clickadilla-sv,LC,galaksion,0.0367,0.1800,35017,-0.1433,-79.63,0.0503,-5.0190,USD,USD,USD
evadav-sv,LI,inhouseads,0.0246,0.3150,17298,-0.2904,-92.19,0.0150,-5.0235,USD,USD,USD
evadav-sv,TC,inhouseads,0.0006,0.1050,48118,-0.1044,-99.44,0.0010,-5.0241,USD,USD,USD
evadav-sv,LC,adsterra,0.0002,0.2631,19107,-0.2630,-99.94,0.0020,-5.0246,USD,USD,USD
clickadilla-sv,GQ,clickadu,0.0485,0.8263,6461,-0.7779,-94.14,0.0378,-5.0258,USD,USD,USD
evadav-sv,YT,adsterra,0.0179,0.6489,7970,-0.6309,-97.24,0.0260,-5.0285,USD,USD,USD
clickadilla-sv,SI,monetizer,0.0489,0.7227,7468,-0.6738,-93.23,1.7542,-5.0319,USD,USD,USD
clickadilla-sv,SR,monetizer,0.0321,1.2002,4309,-1.1680,-97.32,0.1755,-5.0331,USD,USD,USD
evadav-rss,GT,mybid,0.0298,0.0700,125241,-0.0402,-57.43,0.0090,-5.0345,USD,USD,USD
clickadilla-sv,PF,adsterra,0.0973,0.4395,14736,-0.3422,-77.85,0.0305,-5.0420,USD,USD,USD
sv,MO,monetizer,0.3400,2.3754,2481,-2.0354,-85.69,0.1000,-5.0499,USD,USD,USD
onclicka-sv,SR,monetizer,0.0282,1.2002,4309,-1.1720,-97.65,0.1801,-5.0503,USD,USD,USD
evadav-sv,DJ,clickadu,0.0470,0.8649,6177,-0.8178,-94.56,0.0340,-5.0517,USD,USD,USD
mybid-pub-sv,NC,monetizer,0.0904,1.5029,3577,-1.4125,-93.98,0.2358,-5.0525,USD,USD,USD
propush-tb,PM,kadam,0.0801,0.3000,22999,-0.2199,-73.30,0.0099,-5.0578,USD,USD,USD
nsd,SX,kadam,0.0400,0.1000,84380,-0.0600,-60.00,0.0400,-5.0628,USD,USD,USD
sv,GQ,adsterra,0.0900,0.3792,17557,-0.2892,-76.26,0.0200,-5.0772,USD,USD,USD
propush-tb,PW,inhouseads,0.0908,0.2100,42600,-0.1192,-56.76,0.0723,-5.0773,USD,USD,USD
nsd,GQ,clickadu,0.0400,0.8263,6461,-0.7863,-95.16,0.0800,-5.0804,USD,USD,USD
sv2,GQ,clickadu,0.0400,0.8263,6461,-0.7863,-95.16,0.1300,-5.0804,USD,USD,USD
clickadilla-sv,LS,clickadu,0.2119,1.1436,5455,-0.9317,-81.47,0.0761,-5.0824,USD,USD,USD
propush-nsd,VI,inhouseads,0.1495,0.2100,84134,-0.0605,-28.82,0.2405,-5.0925,USD,USD,USD
propush-nsd,MN,galaksion,0.7263,0.7500,215329,-0.0237,-3.15,179.6899,-5.0929,USD,USD,USD
evadav-sv,MH,kadam,0.0072,0.2000,26431,-0.1928,-96.38,0.0010,-5.0947,USD,USD,USD
onclicka-sv,LS,clickadu,0.2097,1.1436,5455,-0.9340,-81.67,0.0143,-5.0948,USD,USD,USD
propush-constructor,ME,galaksion,0.3098,0.3800,72581,-0.0702,-18.48,0.9938,-5.0956,USD,USD,USD
sv2,MP,kadam,0.0300,0.2000,30014,-0.1700,-85.00,0.0100,-5.1024,USD,USD,USD
clickadu-pub-nsd,SR,monetizer,0.0159,1.2002,4309,-1.1843,-98.68,0.0064,-5.1032,USD,USD,USD
sv,MT,galaksion,0.1300,0.1900,85106,-0.0600,-31.58,0.0600,-5.1064,USD,USD,USD
evadav-rss,SV,mybid,0.0182,0.0700,98770,-0.0518,-74.03,0.0020,-5.1181,USD,USD,USD
mybid-pub-sv,IM,clickadu,0.0761,1.4599,3700,-1.3838,-94.79,0.0170,-5.1200,USD,USD,USD
nsd,MO,mybid,0.2100,0.2700,85682,-0.0600,-22.22,0.8600,-5.1409,USD,USD,USD
propush-nsd,VG,inhouseads,0.0958,0.2100,45032,-0.1142,-54.38,0.1249,-5.1429,USD,USD,USD
propush-constructor,FJ,galaksion,0.1041,0.1800,67827,-0.0759,-42.18,0.1840,-5.1497,USD,USD,USD
evadav-sv,GQ,clickadu,0.0289,0.8263,6461,-0.7974,-96.50,0.0680,-5.1520,USD,USD,USD
onclicka-sv,LU,mybid,0.0557,0.1600,49474,-0.1043,-65.17,0.2245,-5.1590,USD,USD,USD
nsd,NC,monetizer,0.0600,1.5029,3577,-1.4429,-96.01,0.0300,-5.1614,USD,USD,USD
sv2,NC,monetizer,0.0600,1.5029,3577,-1.4429,-96.01,0.0600,-5.1614,USD,USD,USD
evadav-sv,SR,monetizer,0.0018,1.2002,4309,-1.1984,-99.85,0.0150,-5.1639,USD,USD,USD
clickadu-pub-nsd,GA,clickadu,0.3574,0.8527,10430,-0.4953,-58.09,0.0629,-5.1661,USD,USD,USD
clickadilla-sv,NC,monetizer,0.0584,1.5029,3577,-1.4446,-96.12,0.0598,-5.1672,USD,USD,USD
propush-tb,PW,kadam,0.0908,0.2000,47334,-0.1092,-54.59,0.0723,-5.1682,USD,USD,USD
onclicka-sv,SI,monetizer,0.0302,0.7227,7468,-0.6925,-95.82,3.0678,-5.1717,USD,USD,USD
sv2,MO,monetizer,0.2900,2.3754,2481,-2.0854,-87.79,0.7500,-5.1739,USD,USD,USD
onclicka-sv,NC,monetizer,0.0565,1.5029,3577,-1.4465,-96.24,0.0558,-5.1740,USD,USD,USD
propush-cpc,BT,galaksion,0.0956,0.1600,80436,-0.0644,-40.24,0.6342,-5.1790,USD,USD,USD
onclicka-sv,PF,adsterra,0.0878,0.4395,14736,-0.3517,-80.02,0.0269,-5.1825,USD,USD,USD
sv,BS,kadam,0.0900,0.1000,518765,-0.0100,-10.00,0.0200,-5.1877,USD,USD,USD
propush-tb,BZ,galaksion,0.1174,0.1800,82879,-0.0626,-34.77,1.1820,-5.1878,USD,USD,USD
onclicka-sv,BI,galaksion,0.0472,0.2100,31906,-0.1628,-77.51,0.2146,-5.1934,USD,USD,USD
evadav-rss,AM,mybid,0.0385,0.0800,125095,-0.0415,-51.92,0.0060,-5.1963,USD,USD,USD
clickadu-pub-nsd,MP,kadam,0.0267,0.2000,30014,-0.1733,-86.67,0.0004,-5.2024,USD,USD,USD
onclicka-sv,IM,clickadu,0.0529,1.4599,3700,-1.4069,-96.37,0.0074,-5.2056,USD,USD,USD
mybid-pub-sv,BB,adsterra,0.0682,0.2891,23559,-0.2210,-76.42,0.9492,-5.2058,USD,USD,USD
propush-nsd,VG,kadam,0.0958,0.2000,50036,-0.1042,-52.10,0.1249,-5.2140,USD,USD,USD
clickadu-pub-nsd,IM,clickadu,0.0506,1.4599,3700,-1.4093,-96.54,0.0045,-5.2144,USD,USD,USD
clickadilla-sv,LR,clickadu,0.2838,1.1797,5830,-0.8959,-75.94,0.8787,-5.2230,USD,USD,USD
clickadu-pub-nsd,GQ,clickadu,0.0175,0.8263,6461,-0.8088,-97.88,0.0034,-5.2256,USD,USD,USD
clickadilla-sv,TO,inhouseads,0.0627,0.2100,35487,-0.1473,-70.15,0.0055,-5.2278,USD,USD,USD
mybid-pub-sv,QA,mybid,0.0836,0.1200,143818,-0.0364,-30.36,0.0488,-5.2404,USD,USD,USD
propush-constructor,MG,galaksion,0.2096,0.2600,103982,-0.0504,-19.40,1.2207,-5.2439,USD,USD,USD
mybid-pub-sv,KM,inhouseads,0.0737,0.1050,167602,-0.0313,-29.80,0.0376,-5.2443,USD,USD,USD
nsd,LC,galaksion,0.0300,0.1800,35017,-0.1500,-83.33,0.1100,-5.2526,USD,USD,USD
sv2,LC,galaksion,0.0300,0.1800,35017,-0.1500,-83.33,0.0100,-5.2526,USD,USD,USD
propush-constructor,SR,galaksion,0.1022,0.1800,67491,-0.0778,-43.24,0.1939,-5.2528,USD,USD,USD
nsd,IM,clickadu,0.0400,1.4599,3700,-1.4199,-97.26,0.0100,-5.2535,USD,USD,USD
sv2,IM,clickadu,0.0400,1.4599,3700,-1.4199,-97.26,0.0200,-5.2535,USD,USD,USD
mybid-pub-sv,LI,inhouseads,0.0109,0.3150,17298,-0.3041,-96.54,0.0008,-5.2601,USD,USD,USD
propush-constructor,BF,clickadu,0.8184,0.9356,44896,-0.1172,-12.52,4.2507,-5.2604,USD,USD,USD
clickadilla-sv,IM,clickadu,0.0376,1.4599,3700,-1.4222,-97.42,0.0172,-5.2622,USD,USD,USD
