account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
propush-constructor,CA,inhouseads,2.2879,1.6800,27847422,0.6079,36.19,186.8273,16929.1071,USD,USD,USD
propush-cpc,TR,kadam,0.6649,0.4000,57850092,0.2649,66.23,91.7607,15325.5478,USD,USD,USD
propush-constructor,AU,galaksion,10.5494,1.0500,1541742,9.4994,904.70,403.6613,14645.5880,USD,USD,USD
propush-cpc,TH,kadam,1.4745,1.1000,38177855,0.3745,34.05,195.5886,14297.7719,USD,USD,USD
propush-cpc,IL,kadam,3.1033,0.8000,6135460,2.3033,287.91,45.0871,14131.5052,USD,USD,USD
propush-constructor,GB,kadam,2.9353,2.6000,41169320,0.3353,12.90,167.8843,13806.0358,USD,USD,USD
propush-constructor,AU,mybid,10.5494,0.3000,1310322,10.2494,3416.46,403.6613,13429.9837,USD,USD,USD
propush-constructor,AU,clickadu,10.5494,1.4311,1421567,9.1182,637.14,403.6613,12962.1957,USD,USD,USD
propush-cpc,TR,inhouseads,0.6649,0.4200,52065082,0.2449,58.31,91.7607,12751.6912,USD,USD,USD
propush-cpc,IL,inhouseads,3.1033,0.8400,5521914,2.2633,269.43,45.0871,12497.4782,USD,USD,USD
propush-cpc,TH,inhouseads,1.4745,1.1550,34360069,0.3195,27.66,195.5886,10978.1907,USD,USD,USD
propush-cpc,AU,galaksion,7.8158,1.0500,1541742,6.7658,644.36,802.2073,10431.1386,USD,USD,USD
propush-constructor,AU,monetizer,10.5494,3.1670,1367140,7.3824,233.11,403.6613,10092.7898,USD,USD,USD
propush-cpc,SG,kadam,1.1138,0.4000,14084030,0.7138,178.44,49.8266,10052.7211,USD,USD,USD
propush-constructor,SG,kadam,1.1021,0.4000,14084030,0.7021,175.54,38.2829,9888.9892,USD,USD,USD
propush-cpc,AU,mybid,7.8158,0.3000,1310322,7.5158,2505.27,802.2073,9848.1356,USD,USD,USD
propush-cpc,MY,kadam,1.4594,1.2000,37477207,0.2594,21.61,342.3233,9720.5177,USD,USD,USD
propush-cpc,AU,clickadu,7.8158,1.4311,1421567,6.3847,446.13,802.2073,9076.2523,USD,USD,USD
propush-cpc,ID,galaksion,0.4986,0.3800,75236121,0.1186,31.22,467.6231,8925.8940,USD,USD,USD
propush-cpc,SG,inhouseads,1.1138,0.4200,12675627,0.6938,165.18,49.8266,8793.9364,USD,USD,USD
propush-constructor,SG,inhouseads,1.1021,0.4200,12675627,0.6821,162.41,38.2829,8646.5777,USD,USD,USD
clickadu-pub-nsd,SG,kadam,0.9975,0.4000,14084030,0.5975,149.39,37.4069,8415.8267,USD,USD,USD
propush-constructor,GB,galaksion,2.9353,1.3400,5207877,1.5953,119.06,167.8843,8308.3745,USD,USD,USD
propush-constructor,GB,inhouseads,2.9353,2.7300,37052388,0.2053,7.52,167.8843,7608.6218,USD,USD,USD
propush-cpc,PH,galaksion,1.0059,0.5500,16185618,0.4559,82.88,358.4086,7378.3554,USD,USD,USD
clickadu-pub-nsd,SG,inhouseads,0.9975,0.4200,12675627,0.5775,137.51,37.4069,7320.7315,USD,USD,USD
propush-cpc,GH,kadam,1.1609,0.4000,9228528,0.7609,190.23,127.6370,7022.3349,USD,USD,USD
propush-nsd,ID,galaksion,0.4712,0.3800,75236121,0.0912,24.01,6988.6630,6864.4856,USD,USD,USD
propush-cpc,MY,inhouseads,1.4594,1.2600,33729486,0.1994,15.82,342.3233,6724.6967,USD,USD,USD
propush-cpc,IT,kadam,0.7874,0.6000,34348995,0.1874,31.23,344.9844,6436.8186,USD,USD,USD
propush-cpc,AU,monetizer,7.8158,3.1670,1367140,4.6488,146.79,802.2073,6355.6261,USD,USD,USD
propush-nsd,US,mybid,1.3009,0.4300,7279111,0.8709,202.53,2679.4162,6339.1867,USD,USD,USD
propush-cpc,GH,inhouseads,1.1609,0.4200,8305675,0.7409,176.41,127.6370,6153.9877,USD,USD,USD
propush-cpc,US,mybid,1.2337,0.4300,7279111,0.8037,186.91,315.8760,5850.2769,USD,USD,USD
propush-constructor,MM,kadam,2.5697,2.1000,11619359,0.4697,22.37,200.6859,5458.0009,USD,USD,USD
propush-constructor,FR,kadam,0.7891,0.7000,59791537,0.0891,12.73,150.1544,5330.0579,USD,USD,USD
propush-constructor,CA,galaksion,2.2879,1.2300,5027422,1.0579,86.01,186.8273,5318.6288,USD,USD,USD
clickadu-pub-nsd,QA,kadam,1.7890,0.9000,5900992,0.8890,98.78,7.2258,5246.0243,USD,USD,USD
propush-constructor,ID,clickadu,0.6198,0.4821,38062673,0.1377,28.55,1804.3914,5239.7607,USD,USD,USD
propush-cpc,ES,kadam,1.0457,0.8000,20866972,0.2457,30.71,122.0757,5126.0173,USD,USD,USD
propush-constructor,AU,adsterra,10.5494,4.7000,857591,5.8494,124.45,403.6613,5016.3728,USD,USD,USD
propush-constructor,DE,kadam,1.2063,1.1000,45798212,0.1063,9.67,119.7738,4869.5831,USD,USD,USD
propush-cpc,IT,inhouseads,0.7874,0.6300,30914095,0.1574,24.98,344.9844,4865.7138,USD,USD,USD
sv,RU,mybid,0.7000,0.1000,8068691,0.6000,600.00,0.6300,4841.2146,USD,USD,USD
propush-tb,RU,mybid,0.6957,0.1000,8068691,0.5957,595.70,14.4135,4806.5192,USD,USD,USD
propush-constructor,GB,mybid,2.9353,0.3200,1717143,2.6153,817.30,167.8843,4490.9260,USD,USD,USD
clickadu-pub-nsd,QA,inhouseads,1.7890,0.9450,5310892,0.8440,89.31,7.2258,4482.4310,USD,USD,USD
sv2,RU,mybid,0.6100,0.1000,8068691,0.5100,510.00,5.6800,4115.0324,USD,USD,USD
propush-cpc,NG,galaksion,1.5063,0.8500,6120478,0.6563,77.22,692.7574,4017.0835,USD,USD,USD
propush-constructor,PE,kadam,0.7257,0.5000,17309224,0.2257,45.13,71.3513,3906.1394,USD,USD,USD
propush-cpc,ES,inhouseads,1.0457,0.8400,18780274,0.2057,24.48,122.0757,3862.2044,USD,USD,USD
propush-constructor,RU,mybid,0.5754,0.1000,8068691,0.4754,475.38,0.6680,3835.6862,USD,USD,USD
propush-constructor,MM,inhouseads,2.5697,2.2050,10457423,0.3647,16.54,200.6859,3814.1713,USD,USD,USD
propush-cpc,HT,kadam,3.8145,0.6000,1179251,3.2145,535.75,284.8211,3790.7033,USD,USD,USD
propush-cpc,JP,galaksion,0.6871,0.2800,9269740,0.4071,145.38,93.9018,3773.4300,USD,USD,USD
propush-tb,ID,galaksion,0.4295,0.3800,75236121,0.0495,13.03,4716.6485,3725.4632,USD,USD,USD
propush-constructor,DE,clickadu,1.2063,0.8540,9864293,0.3524,41.26,119.7738,3475.8999,USD,USD,USD
propush-cpc,PH,clickadu,1.0059,0.6153,8894743,0.3906,63.48,358.4086,3474.0264,USD,USD,USD
propush-cpc,SG,clickadu,1.1138,0.3291,4395348,0.7846,238.41,49.8266,3448.8026,USD,USD,USD
propush-nsd,AU,mybid,2.9249,0.3000,1310322,2.6249,874.97,2016.2255,3439.4722,USD,USD,USD
propush-constructor,GH,kadam,0.7687,0.4000,9228528,0.3687,92.18,31.5618,3402.6830,USD,USD,USD
propush-constructor,SG,clickadu,1.1021,0.3291,4395348,0.7730,234.88,38.2829,3397.7051,USD,USD,USD
propush-constructor,DE,mybid,1.2063,0.2700,3618896,0.9363,346.79,119.7738,3388.4698,USD,USD,USD
propush-cpc,HT,inhouseads,3.8145,0.6300,1061325,3.1845,505.48,284.8211,3379.7904,USD,USD,USD
propush-nsd,RU,mybid,0.5178,0.1000,8068691,0.4178,417.84,15.5957,3371.3960,USD,USD,USD
sv,CN,mybid,1.2300,0.1000,2863654,1.1300,1130.00,61.5700,3235.9290,USD,USD,USD
propush-constructor,PE,inhouseads,0.7257,0.5250,15578301,0.2007,38.22,71.3513,3126.0678,USD,USD,USD
propush-constructor,GP,kadam,7.7720,0.5000,414271,7.2720,1454.40,4.8342,3012.5840,USD,USD,USD
clickadu-pub-nsd,SG,clickadu,0.9975,0.3291,4395348,0.6684,203.10,37.4069,2937.9602,USD,USD,USD
propush-constructor,FR,inhouseads,0.7891,0.7350,53812383,0.0541,7.37,150.1544,2913.6187,USD,USD,USD
propush-cpc,PE,kadam,0.6682,0.5000,17309224,0.1682,33.64,33.9352,2911.1847,USD,USD,USD
propush-constructor,GH,inhouseads,0.7687,0.4200,8305675,0.3487,83.03,31.5618,2896.3011,USD,USD,USD
propush-nsd,AU,galaksion,2.9249,1.0500,1541742,1.8749,178.56,2016.2255,2890.6215,USD,USD,USD
propush-cpc,PH,mybid,1.0059,0.3200,4211396,0.6859,214.33,358.4086,2888.4228,USD,USD,USD
propush-cpc,AE,kadam,0.9652,0.6000,7802219,0.3652,60.87,117.5142,2849.6296,USD,USD,USD
propush-tb,DE,mybid,1.0238,0.2700,3618896,0.7538,279.19,4416.6703,2727.9772,USD,USD,USD
propush-constructor,ID,mybid,0.6198,0.3100,8774507,0.3098,99.93,1804.3914,2718.2317,USD,USD,USD
clickadu-pub-nsd,RU,mybid,0.4350,0.1000,8068691,0.3350,334.96,63.9999,2702.7063,USD,USD,USD
propush-constructor,GP,inhouseads,7.7720,0.5250,372843,7.2470,1380.38,4.8342,2701.9980,USD,USD,USD
propush-nsd,DE,mybid,1.0143,0.2700,3618896,0.7443,275.67,4760.5600,2693.5699,USD,USD,USD
propush-cpc,MY,galaksion,1.4594,1.0600,6743969,0.3994,37.68,342.3233,2693.3487,USD,USD,USD
propush-cpc,AU,adsterra,7.8158,4.7000,857591,3.1158,66.29,802.2073,2672.0935,USD,USD,USD
propush-cpc,ZW,kadam,2.9470,1.7000,2070030,1.2470,73.35,217.8396,2581.2535,USD,USD,USD
propush-cpc,MX,mybid,0.5247,0.0600,5447670,0.4647,774.56,108.4174,2531.7172,USD,USD,USD
propush-constructor,CN,mybid,0.9835,0.1000,2863654,0.8835,883.49,1.3916,2530.0210,USD,USD,USD
propush-cpc,AE,inhouseads,0.9652,0.6300,7021997,0.3352,53.21,117.5142,2354.0067,USD,USD,USD
propush-constructor,DE,galaksion,1.2063,0.6900,4426451,0.5163,74.83,119.7738,2285.4958,USD,USD,USD
sv2,SG,kadam,0.5600,0.4000,14084030,0.1600,40.00,11.1100,2253.4448,USD,USD,USD
propush-cpc,PE,inhouseads,0.6682,0.5250,15578301,0.1432,27.27,33.9352,2230.6086,USD,USD,USD
propush-constructor,CA,mybid,2.2879,0.3900,1158714,1.8979,486.65,186.8273,2199.1507,USD,USD,USD
nsd,RU,mybid,0.3700,0.1000,8068691,0.2700,270.00,256.1900,2178.5466,USD,USD,USD
propush-cpc,ZW,inhouseads,2.9470,1.7850,1863027,1.1620,65.10,217.8396,2164.7709,USD,USD,USD
propush-cpc,MY,mybid,1.4594,0.1900,1694895,1.2694,668.09,342.3233,2151.4513,USD,USD,USD
propush-nsd,AU,clickadu,2.9249,1.4311,1421567,1.4938,104.38,2016.2255,2123.5000,USD,USD,USD
propush-constructor,DE,inhouseads,1.2063,1.1550,41218390,0.0513,4.44,119.7738,2115.6133,USD,USD,USD
sv,DE,mybid,0.8500,0.2700,3618896,0.5800,214.81,148.6100,2098.9597,USD,USD,USD
propush-nsd,HT,kadam,2.3713,0.6000,1179251,1.7713,295.22,334.6933,2088.8343,USD,USD,USD
propush-nsd,MX,mybid,0.4390,0.0600,5447670,0.3790,631.70,2892.7372,2064.7728,USD,USD,USD
propush-nsd,IL,kadam,1.1355,0.8000,6135460,0.3355,41.93,139.3723,2058.1594,USD,USD,USD
propush-tb,MX,mybid,0.4377,0.0600,5447670,0.3777,629.44,2738.1815,2057.3790,USD,USD,USD
propush-nsd,TH,kadam,1.1536,1.1000,38177855,0.0536,4.87,2515.4291,2046.0254,USD,USD,USD
propush-cpc,MW,kadam,1.7792,0.8000,2025450,0.9792,122.40,114.6352,1983.3060,USD,USD,USD
clickadu-pub-nsd,DE,mybid,0.8152,0.2700,3618896,0.5452,201.92,260.4368,1972.9571,USD,USD,USD
propush-cpc,DE,mybid,0.7999,0.2700,3618896,0.5299,196.25,224.1159,1917.5699,USD,USD,USD
clickadu-pub-nsd,IL,kadam,1.1117,0.8000,6135460,0.3117,38.96,14.1061,1912.2965,USD,USD,USD
propush-nsd,GB,mybid,1.4309,0.3200,1717143,1.1109,347.17,2612.6438,1907.6367,USD,USD,USD
propush-cpc,GB,mybid,1.4290,0.3200,1717143,1.1090,346.57,376.7009,1904.3539,USD,USD,USD
propush-nsd,HT,inhouseads,2.3713,0.6300,1061325,1.7413,276.40,334.6933,1848.1096,USD,USD,USD
propush-cpc,JP,mybid,0.6871,0.2800,4467555,0.4071,145.38,93.9018,1818.6062,USD,USD,USD
propush-tb,GB,mybid,1.3741,0.3200,1717143,1.0541,329.41,2068.0586,1810.0416,USD,USD,USD
sv2,SG,inhouseads,0.5600,0.4200,12675627,0.1400,33.33,11.1100,1774.5878,USD,USD,USD
clickadu-pub-nsd,MZ,kadam,3.1202,2.6000,3409888,0.5202,20.01,105.7827,1773.9927,USD,USD,USD
propush-cpc,CN,mybid,0.7092,0.1000,2863654,0.6092,609.17,5.8904,1744.4495,USD,USD,USD
propush-constructor,HT,kadam,2.0720,0.6000,1179251,1.4720,245.34,32.4006,1735.9115,USD,USD,USD
propush-tb,UA,mybid,1.0528,0.1300,1879252,0.9228,709.86,114.8698,1734.2067,USD,USD,USD
propush-cpc,MW,inhouseads,1.7792,0.8400,1822905,0.9392,111.81,114.6352,1712.0592,USD,USD,USD
propush-cpc,GN,kadam,2.5474,0.8000,975410,1.7474,218.43,51.9724,1704.4495,USD,USD,USD
propush-tb,DE,clickadu,1.0238,0.8540,9864293,0.1699,19.89,4416.6703,1675.5463,USD,USD,USD
propush-constructor,JP,galaksion,0.4607,0.2800,9269740,0.1807,64.54,45.5775,1675.0794,USD,USD,USD
propush-constructor,MX,mybid,0.3659,0.0600,5447670,0.3059,509.85,46.1384,1666.4992,USD,USD,USD
propush-cpc,ID,mybid,0.4986,0.3100,8774507,0.1886,60.85,467.6231,1655.2091,USD,USD,USD
propush-cpc,ZA,galaksion,1.1915,0.8300,4561016,0.3615,43.55,452.1454,1648.6470,USD,USD,USD
propush-nsd,IL,inhouseads,1.1355,0.8400,5521914,0.2955,35.17,139.3723,1631.4669,USD,USD,USD
propush-constructor,FR,mybid,0.7891,0.2600,3025356,0.5291,203.52,150.1544,1600.8490,USD,USD,USD
propush-nsd,DE,clickadu,1.0143,0.8540,9864293,0.1604,18.78,4760.5600,1581.7599,USD,USD,USD
clickadu-pub-nsd,QA,galaksion,1.7890,0.4800,1204324,1.3090,272.71,7.2258,1576.4688,USD,USD,USD
propush-cpc,SI,kadam,2.2514,0.6000,949711,1.6514,275.24,56.8301,1568.3643,USD,USD,USD
propush-nsd,UA,mybid,0.9565,0.1300,1879252,0.8265,635.78,136.2208,1553.2389,USD,USD,USD
clickadu-pub-nsd,UA,mybid,0.9532,0.1300,1879252,0.8232,633.27,399.0121,1547.0931,USD,USD,USD
sv2,CN,mybid,0.6400,0.1000,2863654,0.5400,540.00,76.9200,1546.3732,USD,USD,USD
propush-tb,AU,mybid,1.4776,0.3000,1310322,1.1776,392.53,810.3569,1543.0380,USD,USD,USD
propush-constructor,HT,inhouseads,2.0720,0.6300,1061325,1.4420,228.90,32.4006,1530.4793,USD,USD,USD
propush-constructor,GN,kadam,2.3537,0.8000,975410,1.5537,194.22,37.4289,1515.5166,USD,USD,USD
propush-cpc,ES,galaksion,1.0457,0.7100,4494869,0.3357,47.27,122.0757,1508.7126,USD,USD,USD
clickadu-pub-nsd,IL,inhouseads,1.1117,0.8400,5521914,0.2717,32.34,14.1061,1500.1903,USD,USD,USD
propush-cpc,GN,inhouseads,2.5474,0.8400,877869,1.7074,203.26,51.9724,1498.8898,USD,USD,USD
propush-cpc,BJ,kadam,2.2564,1.2000,1402977,1.0564,88.03,77.1581,1482.1251,USD,USD,USD
propush-tb,DE,galaksion,1.0238,0.6900,4426451,0.3338,48.38,4416.6703,1477.6146,USD,USD,USD
propush-nsd,DE,galaksion,1.0143,0.6900,4426451,0.3243,47.00,4760.5600,1435.5294,USD,USD,USD
propush-constructor,MY,mybid,1.0288,0.1900,1694895,0.8388,441.46,201.7573,1421.6458,USD,USD,USD
propush-nsd,ID,mybid,0.4712,0.3100,8774507,0.1612,52.01,6988.6630,1414.7947,USD,USD,USD
nsd,SG,kadam,0.5000,0.4000,14084030,0.1000,25.00,4.5600,1408.4030,USD,USD,USD
propush-cpc,TH,galaksion,1.4745,0.9200,2500166,0.5545,60.27,195.5886,1386.3529,USD,USD,USD
propush-cpc,SI,inhouseads,2.2514,0.6300,854739,1.6214,257.37,56.8301,1385.8842,USD,USD,USD
propush-nsd,GH,kadam,0.5499,0.4000,9228528,0.1499,37.48,257.3777,1383.6233,USD,USD,USD
propush-nsd,CN,mybid,0.5725,0.1000,2863654,0.4725,472.48,76.8096,1353.0184,USD,USD,USD
propush-constructor,EE,kadam,3.4217,1.5000,701998,1.9217,128.11,0.0376,1349.0059,USD,USD,USD
propush-tb,AO,kadam,1.0460,0.7000,3888094,0.3460,49.43,208.1232,1345.3331,USD,USD,USD
propush-constructor,PH,galaksion,0.6322,0.5500,16185618,0.0822,14.94,236.6151,1329.8967,USD,USD,USD
propush-constructor,GN,inhouseads,2.3537,0.8400,877869,1.5137,180.21,37.4289,1328.8502,USD,USD,USD
propush-cpc,ZA,mybid,1.1915,0.1700,1294455,1.0215,600.86,452.1454,1322.2403,USD,USD,USD
propush-constructor,PH,mybid,0.6322,0.3200,4211396,0.3122,97.55,236.6151,1314.6518,USD,USD,USD
propush-tb,CN,mybid,0.5587,0.1000,2863654,0.4587,458.68,69.5276,1313.5107,USD,USD,USD
propush-constructor,CA,monetizer,2.2879,1.7552,2458030,0.5328,30.35,186.8273,1309.5644,USD,USD,USD
propush-constructor,MW,kadam,1.4383,0.8000,2025450,0.6383,79.79,37.9534,1292.9210,USD,USD,USD
propush-tb,TH,kadam,1.1338,1.1000,38177855,0.0338,3.07,2208.3818,1288.7704,USD,USD,USD
propush-cpc,SA,galaksion,0.6722,0.4400,5438243,0.2322,52.78,51.7399,1262.9000,USD,USD,USD
propush-cpc,BJ,inhouseads,2.2564,1.2600,1262679,0.9964,79.08,77.1581,1258.1516,USD,USD,USD
propush-nsd,ZW,kadam,2.3075,1.7000,2070030,0.6075,35.73,345.6888,1257.5097,USD,USD,USD
sv2,US,mybid,0.6000,0.4300,7279111,0.1700,39.53,1815.5200,1237.4489,USD,USD,USD
sv,US,mybid,0.6000,0.4300,7279111,0.1700,39.53,62.4500,1237.4489,USD,USD,USD
propush-cpc,SG,galaksion,1.1138,0.6600,2723412,0.4538,68.75,49.8266,1235.7955,USD,USD,USD
propush-constructor,BJ,kadam,2.0776,1.2000,1402977,0.8776,73.13,8.2003,1231.2589,USD,USD,USD
propush-cpc,TR,galaksion,0.6649,0.1900,2586540,0.4749,249.96,91.7607,1228.3952,USD,USD,USD
propush-cpc,TH,mybid,1.4745,0.4500,1193561,1.0245,227.67,195.5886,1222.8084,USD,USD,USD
clickadu-pub-nsd,HK,mybid,0.9840,0.2100,1569635,0.7740,368.59,22.7990,1214.9452,USD,USD,USD
propush-nsd,SG,kadam,0.4859,0.4000,14084030,0.0859,21.47,193.0100,1209.5528,USD,USD,USD
propush-constructor,MM,clickadu,2.5697,0.7942,680516,1.7756,223.58,200.6859,1208.3007,USD,USD,USD
propush-cpc,MY,clickadu,1.4594,1.1351,3715162,0.3243,28.57,342.3233,1204.7358,USD,USD,USD
propush-constructor,SG,galaksion,1.1021,0.6600,2723412,0.4421,66.99,38.2829,1204.1349,USD,USD,USD
clickadu-pub-nsd,MZ,inhouseads,3.1202,2.7300,3068899,0.3902,14.29,105.7827,1197.6364,USD,USD,USD
propush-nsd,PE,kadam,0.5687,0.5000,17309224,0.0687,13.74,429.4876,1189.5407,USD,USD,USD
propush-cpc,FI,kadam,1.4641,0.9000,2095925,0.5641,62.67,21.0224,1182.2211,USD,USD,USD
propush-constructor,NL,mybid,1.2179,0.2700,1243590,0.9479,351.06,11.9583,1178.7657,USD,USD,USD
propush-constructor,EE,inhouseads,3.4217,1.5750,631798,1.8467,117.25,0.0376,1166.7201,USD,USD,USD
propush-constructor,UA,mybid,0.7417,0.1300,1879252,0.6117,470.50,2.5053,1149.4446,USD,USD,USD
sv2,MX,mybid,0.2700,0.0600,5447670,0.2100,350.00,103.0800,1144.0107,USD,USD,USD
clickadu-pub-nsd,FR,mybid,0.6358,0.2600,3025356,0.3758,144.52,121.6139,1136.7877,USD,USD,USD
propush-cpc,IL,mybid,3.1033,0.1900,388953,2.9133,1533.29,45.0871,1133.1178,USD,USD,USD
propush-cpc,NL,mybid,1.1806,0.2700,1243590,0.9106,337.26,87.5977,1132.4255,USD,USD,USD
mybid-pub-sv,RU,mybid,0.2396,0.1000,8068691,0.1396,139.61,7.8502,1126.4859,USD,USD,USD
propush-nsd,MY,mybid,0.8505,0.1900,1694895,0.6605,347.63,1104.0952,1119.4592,USD,USD,USD
propush-constructor,ZA,mybid,1.0243,0.1700,1294455,0.8543,502.51,1358.3258,1105.8015,USD,USD,USD
propush-cpc,NZ,kadam,1.5626,1.2000,3043698,0.3626,30.22,13.5434,1103.7511,USD,USD,USD
sv,BR,clickadu,0.5100,0.4088,10811411,0.1012,24.74,35.5600,1093.7148,USD,USD,USD
propush-constructor,MW,inhouseads,1.4383,0.8400,1822905,0.5983,71.23,37.9534,1090.7127,USD,USD,USD
propush-tb,AO,inhouseads,1.0460,0.7350,3499284,0.3110,42.31,208.1232,1088.3246,USD,USD,USD
propush-nsd,AO,kadam,0.9790,0.7000,3888094,0.2790,39.86,247.2505,1084.7798,USD,USD,USD
propush-nsd,GH,inhouseads,0.5499,0.4200,8305675,0.1299,30.94,257.3777,1079.1475,USD,USD,USD
clickadu-pub-nsd,CN,mybid,0.4749,0.1000,2863654,0.3749,374.85,4.9204,1073.4419,USD,USD,USD
propush-nsd,ZA,mybid,0.9916,0.1700,1294455,0.8216,483.27,3927.3025,1063.4789,USD,USD,USD
propush-tb,ID,mybid,0.4295,0.3100,8774507,0.1195,38.55,4716.6485,1048.7023,USD,USD,USD
propush-constructor,ZW,kadam,2.2061,1.7000,2070030,0.5061,29.77,54.1719,1047.7389,USD,USD,USD
propush-nsd,BJ,kadam,1.9448,1.2000,1402977,0.7448,62.07,193.2793,1044.9536,USD,USD,USD
propush-constructor,BJ,inhouseads,2.0776,1.2600,1262679,0.8176,64.89,8.2003,1032.3720,USD,USD,USD
nsd,HT,kadam,1.4700,0.6000,1179251,0.8700,145.00,13.0100,1025.9484,USD,USD,USD
sv2,SG,clickadu,0.5600,0.3291,4395348,0.2309,70.15,11.1100,1014.8023,USD,USD,USD
nsd,SG,inhouseads,0.5000,0.4200,12675627,0.0800,19.05,4.5600,1014.0502,USD,USD,USD
propush-constructor,CA,clickadu,2.2879,2.0054,3556280,0.2825,14.09,186.8273,1004.7120,USD,USD,USD
propush-tb,ZA,mybid,0.9387,0.1700,1294455,0.7687,452.18,2116.8312,995.0453,USD,USD,USD
propush-tb,US,mybid,0.5654,0.4300,7279111,0.1354,31.48,751.9744,985.3862,USD,USD,USD
sv,PK,galaksion,0.5000,0.3500,6539524,0.1500,42.86,72.7900,980.9286,USD,USD,USD
propush-cpc,FI,inhouseads,1.4641,0.9450,1886332,0.5191,54.93,21.0224,979.1137,USD,USD,USD
propush-nsd,ZW,inhouseads,2.3075,1.7850,1863027,0.5225,29.27,345.6888,973.4015,USD,USD,USD
propush-nsd,NL,mybid,1.0452,0.2700,1243590,0.7752,287.10,277.2286,963.9807,USD,USD,USD
propush-cpc,CA,mybid,1.2043,0.3900,1158714,0.8143,208.80,78.1725,943.5439,USD,USD,USD
propush-cpc,UA,mybid,0.6297,0.1300,1879252,0.4997,384.39,18.8458,939.0704,USD,USD,USD
propush-constructor,FR,galaksion,0.7891,0.6200,5509792,0.1691,27.28,150.1544,931.9484,USD,USD,USD
clickadu-pub-nsd,SG,galaksion,0.9975,0.6600,2723412,0.3375,51.14,37.4069,919.2712,USD,USD,USD
propush-constructor,HK,mybid,0.7811,0.2100,1569635,0.5711,271.93,30.0707,896.3508,USD,USD,USD
propush-cpc,BD,mybid,0.5960,0.1900,2196350,0.4060,213.68,214.5700,891.7135,USD,USD,USD
nsd,HT,inhouseads,1.4700,0.6300,1061325,0.8400,133.33,13.0100,891.5130,USD,USD,USD
propush-cpc,MZ,kadam,2.8610,2.6000,3409888,0.2610,10.04,68.1602,889.9381,USD,USD,USD
clickadilla-sv,RU,mybid,0.2100,0.1000,8068691,0.1100,110.01,2.0455,887.6497,USD,USD,USD
propush-constructor,ZA,galaksion,1.0243,0.8300,4561016,0.1943,23.40,1358.3258,886.0242,USD,USD,USD
propush-tb,NL,mybid,0.9803,0.2700,1243590,0.7103,263.09,177.6726,883.3828,USD,USD,USD
propush-nsd,BJ,inhouseads,1.9448,1.2600,1262679,0.6848,54.35,193.2793,864.6973,USD,USD,USD
propush-cpc,FR,mybid,0.5450,0.2600,3025356,0.2850,109.61,175.0212,862.1535,USD,USD,USD
propush-constructor,MA,mybid,0.6779,0.0900,1465872,0.5879,653.17,45.1845,861.7216,USD,USD,USD
clickadu-pub-nsd,AU,mybid,0.9547,0.3000,1310322,0.6547,218.24,34.9791,857.8965,USD,USD,USD
propush-cpc,MM,clickadu,2.0515,0.7942,680516,1.2573,158.32,346.6307,855.6141,USD,USD,USD
